aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,cruise_mode,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
CJ1,Flatwing,0,20,41000,0.62,1200,100,600,False,MCT (Max Thrust),2600,10600,ok,,822.0,146,1900,35003,355.587531948856,187.0,35003,True,0.62,False,700
CJ1,Flatwing,0,20,41000,0.62,1500,100,600,False,MCT (Max Thrust),2300,10600,ok,,657.0,118,1600,35003,355.587531948856,187.0,35003,True,0.62,False,700
CJ1,Flatwing,0,-10,39000,0.66,0,100,600,False,MCT (Max Thrust),3440,10240,ok,,1286.0,217,2740,39002,378.5286630423306,197.0,39002,False,0.66,False,700
CJ1,Flatwing,0,-10,39000,0.66,300,100,600,False,MCT (Max Thrust),3440,10540,ok,,1269.0,216,2740,39002,377.19337408809724,192.0,39002,False,0.6576717992695431,True,700
CJ1,Flatwing,0,-10,39000,0.66,600,100,600,False,MCT (Max Thrust),3200,10600,ok,,1131.0,194,2500,39003,375.06486263556394,191.0,39003,False,0.6539605411910105,True,700
CJ1,Flatwing,0,-10,39000,0.66,900,100,600,False,MCT (Max Thrust),2900,10600,ok,,963.0,167,2200,39003,372.7777268949554,191.0,39003,False,0.6499727068836444,True,700
CJ1,Flatwing,0,-10,39000,0.66,1200,100,600,False,MCT (Max Thrust),2600,10600,ok,,796.0,140,1900,39003,370.319540402881,190.0,39003,False,0.6456866296504715,True,700
CJ1,Flatwing,0,-10,39000,0.66,1500,100,600,False,MCT (Max Thrust),2300,10600,ok,,630.0,113,1600,39003,367.6723125902353,189.0,39003,False,0.6410709412576727,True,700
CJ1,Flatwing,0,-10,39000,0.65,0,100,600,False,MCT (Max Thrust),3440,10240,ok,,1289.0,218,2740,39002,372.793380268962,194.0,39002,False,0.65,False,700
CJ1,Flatwing,0,-10,39000,0.65,300,100,600,False,MCT (Max Thrust),3440,10540,ok,,1271.0,217,2740,39002,372.793380268962,194.0,39002,False,0.65,False,700
