# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSJT
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 10:15:08
# Original Data Points: 2564
# Sampled Data Points (5-sec intervals): 2564
# Time Range: 0 - 13130 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%)
7968,41010,748.4,373,179,0,780,779,8742,1763,561,0.65,0.0
7973,41010,748.9,373,179,0,780,779,8742,1763,561,0.65,0.0
7978,41010,749.5,373,179,0,780,779,8741,1762,561,0.65,0.0
7983,41010,750.0,373,179,0,780,779,8740,1761,561,0.65,0.0
7988,41010,750.5,373,179,0,780,779,8739,1760,561,0.65,0.0
7993,41010,751.0,373,179,0,780,779,8738,1759,561,0.65,0.0
7998,41010,751.5,373,179,0,780,779,8738,1759,561,0.65,0.0
8003,41010,752.1,373,179,0,780,779,8737,1758,561,0.65,0.0
8008,41010,752.6,373,179,0,780,779,8736,1757,561,0.65,0.0
8013,41010,753.1,373,179,0,780,779,8735,1756,561,0.65,0.0
8018,41010,753.6,373,179,0,780,779,8735,1756,561,0.65,0.0
8023,41010,754.1,373,179,0,780,779,8734,1755,561,0.65,0.0
8028,41010,754.6,373,179,0,780,779,8733,1754,561,0.65,0.0
8034,41010,755.2,373,179,0,780,779,8732,1753,561,0.65,0.0
8038,41010,755.7,373,179,0,780,779,8731,1752,561,0.65,0.0
8044,41010,756.2,373,179,0,780,779,8731,1752,561,0.65,0.0
8048,41010,756.7,373,179,0,780,779,8730,1751,561,0.65,0.0
8054,41010,757.2,373,179,0,780,779,8729,1750,561,0.65,0.0
8058,41010,757.8,373,179,0,780,779,8728,1749,561,0.65,0.0
8064,41010,758.3,373,179,0,780,779,8728,1749,561,0.65,0.0
8068,41010,758.8,373,179,0,780,779,8727,1748,561,0.65,0.0
8074,41010,759.3,373,179,0,780,779,8726,1747,561,0.65,0.0
8078,41010,759.8,373,179,0,780,779,8725,1746,561,0.65,0.0
8084,41010,760.3,373,179,0,780,779,8724,1745,561,0.65,0.0
8088,41010,760.9,373,179,0,780,779,8724,1745,561,0.65,0.0
8094,41010,761.4,373,179,0,780,779,8723,1744,561,0.65,0.0
8098,41010,761.9,373,179,0,780,779,8722,1743,561,0.65,0.0
8104,41010,762.4,373,179,0,780,779,8721,1742,561,0.65,0.0
8108,41010,762.9,373,179,0,780,779,8720,1741,561,0.65,0.0
8114,41010,763.5,373,180,0,780,779,8720,1741,561,0.65,0.0
8118,41010,764.0,373,180,0,780,779,8719,1740,561,0.65,0.0
8124,41010,764.5,373,180,0,780,779,8718,1739,561,0.65,0.0
8128,41010,765.0,373,180,0,780,779,8717,1738,561,0.65,0.0
8134,41010,765.5,373,180,0,780,779,8717,1738,561,0.65,0.0
8138,41010,766.0,373,180,0,780,779,8716,1737,561,0.65,0.0
8144,41010,766.6,373,180,0,780,779,8715,1736,561,0.65,0.0
8148,41010,767.1,373,180,0,780,779,8714,1735,561,0.65,0.0
8154,41010,767.6,373,180,0,780,779,8713,1734,561,0.65,0.0
8158,41010,768.1,373,180,0,780,779,8713,1734,561,0.65,0.0
8164,41010,768.6,373,180,0,780,779,8712,1733,561,0.65,0.0
8168,41010,769.2,373,180,0,780,779,8711,1732,561,0.65,0.0
8174,41010,769.7,373,180,0,780,779,8710,1731,561,0.65,0.0
8178,41010,770.2,373,180,0,780,779,8710,1731,561,0.65,0.0
8184,41010,770.7,373,180,0,780,779,8709,1730,561,0.65,0.0
8188,41010,771.2,373,180,0,780,779,8708,1729,561,0.65,0.0
8194,41010,771.7,373,180,0,780,779,8707,1728,561,0.651,0.0
8198,41010,772.3,373,180,0,780,779,8706,1727,561,0.651,0.0
8204,41010,772.8,373,180,0,780,779,8706,1727,561,0.651,0.0
8208,41010,773.3,373,180,0,780,779,8705,1726,561,0.651,0.0
8214,41010,773.8,373,180,0,780,779,8704,1725,561,0.651,0.0
8218,41010,774.3,373,180,0,780,779,8703,1724,561,0.651,0.0
8224,41010,774.9,373,180,0,780,779,8703,1724,561,0.651,0.0
8228,41010,775.4,373,180,0,780,779,8702,1723,561,0.651,0.0
8234,41010,775.9,373,180,0,780,779,8701,1722,561,0.651,0.0
8238,41010,776.4,373,180,0,780,779,8700,1721,561,0.651,0.0
8244,41010,776.9,373,180,0,780,779,8699,1720,561,0.651,0.0
8248,41010,777.4,373,180,0,780,779,8699,1720,561,0.651,0.0
8254,41010,778.0,373,180,0,780,779,8698,1719,561,0.651,0.0
8258,41010,778.5,373,180,0,780,779,8697,1718,561,0.651,0.0
8264,41010,779.0,373,180,0,780,779,8696,1717,561,0.651,0.0
8268,41010,779.5,373,180,0,780,779,8696,1717,561,0.651,0.0
8274,41010,780.0,373,180,0,780,779,8695,1716,561,0.651,0.0
8278,41010,780.6,373,180,0,780,779,8694,1715,561,0.651,0.0
8284,41010,781.1,373,180,0,780,779,8693,1714,561,0.651,0.0
8288,41010,781.6,373,180,0,780,779,8692,1713,561,0.651,0.0
8294,41010,782.1,373,180,0,780,779,8692,1713,561,0.651,0.0
8298,41010,782.6,373,180,0,780,779,8691,1712,561,0.651,0.0
8304,41010,783.1,373,180,0,780,779,8690,1711,561,0.651,0.0
8308,41010,783.7,373,180,0,780,779,8689,1710,561,0.651,0.0
8314,41010,784.2,373,180,0,780,779,8689,1710,561,0.651,0.0
8318,41010,784.7,373,180,0,780,779,8688,1709,561,0.651,0.0
8324,41010,785.2,373,180,0,780,779,8687,1708,561,0.651,0.0
8328,41010,785.7,373,180,0,780,779,8686,1707,561,0.651,0.0
8334,41010,786.3,373,180,0,780,779,8685,1706,561,0.651,0.0
8338,41010,786.8,373,180,0,780,779,8685,1706,561,0.651,0.0
8344,41010,787.3,373,180,0,780,779,8684,1705,561,0.651,0.0
8348,41010,787.8,373,180,0,780,779,8683,1704,561,0.651,0.0
8354,41010,788.3,373,180,0,780,779,8682,1703,561,0.651,0.0
8358,41010,788.8,373,180,0,780,779,8682,1703,561,0.651,0.0
8364,41010,789.4,373,180,0,780,779,8681,1702,561,0.651,0.0
8368,41010,789.9,373,180,0,780,779,8680,1701,561,0.651,0.0
8374,41010,790.4,373,180,0,780,779,8679,1700,561,0.651,0.0
8378,41010,790.9,373,180,0,780,779,8678,1699,561,0.651,0.0
8384,41010,791.4,373,180,0,780,779,8678,1699,561,0.651,0.0
8388,41010,792.0,373,180,0,780,779,8677,1698,561,0.651,0.0
8394,41010,792.5,373,180,0,780,779,8676,1697,561,0.651,0.0
8398,41010,793.0,373,180,0,780,779,8675,1696,561,0.651,0.0
8404,41010,793.5,373,180,0,780,779,8674,1695,561,0.651,0.0
8408,41010,794.0,373,180,0,780,779,8674,1695,561,0.651,0.0
8414,41010,794.5,373,180,0,780,779,8673,1694,561,0.651,0.0
8418,41010,795.1,373,180,0,780,779,8672,1693,561,0.651,0.0
8424,41010,795.6,373,180,0,780,779,8671,1692,561,0.651,0.0
8428,41010,796.1,373,180,0,780,779,8671,1692,561,0.651,0.0
8434,41010,796.6,373,180,0,780,779,8670,1691,561,0.651,0.0
8438,41010,797.1,373,180,0,780,779,8669,1690,561,0.651,0.0
8444,41010,797.7,373,180,0,780,779,8668,1689,561,0.651,0.0
8448,41010,798.2,373,180,0,780,779,8667,1688,561,0.651,0.0
8454,41010,798.7,373,180,0,780,779,8667,1688,561,0.651,0.0
8458,41010,799.2,373,180,0,780,779,8666,1687,561,0.651,0.0
8464,41010,799.7,373,180,0,780,779,8665,1686,561,0.651,0.0
8468,41010,800.3,373,180,0,780,779,8664,1685,561,0.651,0.0
8474,41010,800.8,373,180,0,780,779,8664,1685,561,0.651,0.0
8478,41010,801.3,373,180,0,780,779,8663,1684,561,0.651,0.0
8484,41010,801.8,373,180,0,780,779,8662,1683,561,0.651,0.0
8488,41010,802.3,373,180,0,780,779,8661,1682,561,0.651,0.0
8494,41010,802.8,373,180,0,780,779,8660,1681,561,0.651,0.0
8498,41010,803.4,373,180,0,780,779,8660,1681,561,0.651,0.0
8504,41010,803.9,373,180,0,780,779,8659,1680,561,0.651,0.0
8508,41010,804.4,373,180,0,780,779,8658,1679,561,0.651,0.0
8514,41010,804.9,373,180,0,780,779,8657,1678,561,0.651,0.0
8518,41010,805.4,374,180,0,780,779,8657,1678,561,0.651,0.0
8524,41010,806.0,374,180,0,780,779,8656,1677,561,0.651,0.0
8528,41010,806.5,374,180,0,780,779,8655,1676,561,0.651,0.0
8534,41010,807.0,374,180,0,780,779,8654,1675,561,0.651,0.0
8538,41010,807.5,374,180,0,780,779,8653,1674,561,0.651,0.0
8544,41010,808.0,374,180,0,780,779,8653,1674,561,0.651,0.0
8548,41010,808.6,374,180,0,780,779,8652,1673,561,0.651,0.0
8554,41010,809.1,374,180,0,780,779,8651,1672,561,0.651,0.0
8558,41010,809.6,374,180,0,780,779,8650,1671,561,0.651,0.0
8564,41010,810.1,374,180,0,780,779,8650,1671,561,0.651,0.0
8568,41010,810.6,374,180,0,780,779,8649,1670,561,0.651,0.0
8574,41010,811.1,374,180,0,780,779,8648,1669,561,0.651,0.0
8578,41010,811.7,374,180,0,780,779,8647,1668,561,0.651,0.0
8584,41010,812.2,374,180,0,780,779,8646,1667,561,0.651,0.0
8588,41010,812.7,374,180,0,780,779,8646,1667,561,0.651,0.0
8594,41010,813.2,374,180,0,780,779,8645,1666,561,0.651,0.0
8598,41010,813.7,374,180,0,780,779,8644,1665,561,0.651,0.0
8604,41010,814.3,374,180,0,780,779,8643,1664,561,0.651,0.0
8608,41010,814.8,374,180,0,780,779,8643,1664,561,0.651,0.0
8614,41010,815.3,374,180,0,780,779,8642,1663,561,0.651,0.0
8618,41010,815.8,374,180,0,780,779,8641,1662,561,0.651,0.0
8624,41010,816.3,374,180,0,780,779,8640,1661,561,0.651,0.0
8628,41010,816.9,374,180,0,780,779,8639,1660,561,0.651,0.0
8634,41010,817.4,374,180,0,780,779,8639,1660,561,0.651,0.0
8638,41010,817.9,374,180,0,780,779,8638,1659,561,0.651,0.0
8644,41010,818.4,374,180,0,780,779,8637,1658,561,0.652,0.0
8648,41010,818.9,374,180,0,780,779,8636,1657,561,0.652,0.0
8654,41010,819.5,374,180,0,780,779,8636,1657,561,0.652,0.0
8658,41010,820.0,374,180,0,780,779,8635,1656,561,0.652,0.0
8664,41010,820.5,374,180,0,780,779,8634,1655,561,0.652,0.0
8668,41010,821.0,374,180,0,780,779,8633,1654,561,0.652,0.0
8674,41010,821.5,374,180,0,780,779,8632,1653,561,0.652,0.0
8678,41010,822.0,374,180,0,780,779,8632,1653,561,0.652,0.0
8684,41010,822.6,374,180,0,780,779,8631,1652,561,0.652,0.0
8688,41010,823.1,374,180,0,780,779,8630,1651,561,0.652,0.0
8694,41010,823.6,374,180,0,780,779,8629,1650,561,0.652,0.0
8698,41010,824.1,374,180,0,780,779,8629,1650,561,0.652,0.0
8704,41010,824.6,374,180,0,780,779,8628,1649,561,0.652,0.0
8708,41010,825.2,374,180,0,780,779,8627,1648,561,0.652,0.0
8714,41010,825.7,374,180,0,780,779,8626,1647,561,0.652,0.0
8718,41010,826.2,374,180,0,780,779,8625,1646,561,0.652,0.0
8724,41010,826.7,374,180,0,780,779,8625,1646,561,0.652,0.0
8728,41010,827.2,374,180,0,780,779,8624,1645,561,0.652,0.0
8734,41010,827.8,374,180,0,780,779,8623,1644,561,0.652,0.0
8738,41010,828.3,374,180,0,780,779,8622,1643,561,0.652,0.0
8744,41010,828.8,374,180,0,780,779,8621,1642,561,0.652,0.0
8748,41010,829.3,374,180,0,780,779,8621,1642,561,0.652,0.0
8754,41010,829.8,374,180,0,780,779,8620,1641,561,0.652,0.0
8758,41010,830.4,374,180,0,780,779,8619,1640,561,0.652,0.0
8764,41010,830.9,374,180,0,780,779,8618,1639,561,0.652,0.0
8768,41010,831.4,374,180,0,780,779,8618,1639,561,0.652,0.0
8774,41010,831.9,374,180,0,780,779,8617,1638,561,0.652,0.0
8778,41010,832.4,374,180,0,780,779,8616,1637,561,0.652,0.0
8784,41010,832.9,374,180,0,780,779,8615,1636,561,0.652,0.0
8788,41010,833.5,374,180,0,780,779,8614,1635,561,0.652,0.0
8794,41010,834.0,374,180,0,780,779,8614,1635,561,0.652,0.0
8798,41010,834.5,374,180,0,780,779,8613,1634,561,0.652,0.0
8804,41010,835.0,374,180,0,780,779,8612,1633,561,0.652,0.0
8808,41010,835.5,374,180,0,780,779,8611,1632,561,0.652,0.0
8814,41010,836.1,374,180,0,780,779,8611,1632,561,0.652,0.0
8818,41010,836.6,374,180,0,780,779,8610,1631,561,0.652,0.0
8824,41010,837.1,374,180,0,780,779,8609,1630,561,0.652,0.0
8828,41010,837.6,374,180,0,780,779,8608,1629,561,0.652,0.0
8834,41010,838.1,374,180,0,780,779,8607,1628,561,0.652,0.0
8838,41010,838.7,374,180,0,780,779,8607,1628,561,0.652,0.0
8844,41010,839.2,374,180,0,780,779,8606,1627,561,0.652,0.0
8848,41010,839.7,374,180,0,780,779,8605,1626,561,0.652,0.0
8854,41010,840.2,374,180,0,780,779,8604,1625,561,0.652,0.0
8858,41010,840.7,374,180,0,780,779,8604,1625,561,0.652,0.0
8864,41010,841.3,374,180,0,780,779,8603,1624,561,0.652,0.0
8868,41010,841.8,374,180,0,780,779,8602,1623,561,0.652,0.0
8874,41010,842.3,374,180,0,780,779,8601,1622,561,0.652,0.0
8878,41010,842.8,374,180,0,780,779,8600,1621,561,0.652,0.0
8884,41010,843.3,374,180,0,780,779,8600,1621,561,0.652,0.0
8888,41010,843.9,374,180,0,780,779,8599,1620,561,0.652,0.0
8894,41010,844.4,374,180,0,780,779,8598,1619,561,0.652,0.0
8898,41010,844.9,374,180,0,780,779,8597,1618,561,0.652,0.0
8904,41010,845.4,374,180,0,780,779,8597,1618,561,0.652,0.0
8908,41010,845.9,374,180,0,780,779,8596,1617,561,0.652,0.0
8914,41010,846.5,374,180,0,780,779,8595,1616,561,0.652,0.0
8918,41010,847.0,374,180,0,780,779,8594,1615,561,0.652,0.0
8924,41010,847.5,374,180,0,780,779,8593,1614,561,0.652,0.0
8928,41010,848.0,374,180,0,780,779,8593,1614,561,0.652,0.0
8934,41010,848.5,374,180,0,780,779,8592,1613,561,0.652,0.0
8938,41010,849.0,374,180,0,780,779,8591,1612,561,0.652,0.0
8944,41010,849.6,374,180,0,780,779,8590,1611,561,0.652,0.0
8948,41010,850.1,374,180,0,780,779,8590,1611,561,0.652,0.0
8954,41010,850.6,374,180,0,780,779,8589,1610,561,0.652,0.0
8958,41010,851.1,374,180,0,780,779,8588,1609,561,0.652,0.0
8964,41010,851.6,374,180,0,780,779,8587,1608,561,0.652,0.0
8968,41010,852.2,374,180,0,780,779,8586,1607,561,0.652,0.0
8974,41010,852.7,374,180,0,780,779,8586,1607,561,0.652,0.0
8978,41010,853.2,374,180,0,780,779,8585,1606,561,0.652,0.0
8984,41010,853.7,374,180,0,780,779,8584,1605,561,0.652,0.0
8988,41010,854.2,374,180,0,780,779,8583,1604,561,0.652,0.0
8994,41010,854.8,374,180,0,780,779,8583,1604,561,0.652,0.0
8998,41010,855.3,374,180,0,780,779,8582,1603,561,0.652,0.0
9004,41010,855.8,374,180,0,780,779,8581,1602,561,0.652,0.0
9008,41010,856.3,374,180,0,780,779,8580,1601,561,0.652,0.0
9014,41010,856.8,374,180,0,780,779,8579,1600,561,0.652,0.0
9018,41010,857.4,374,180,0,780,779,8579,1600,561,0.652,0.0
9024,41010,857.9,374,180,0,780,779,8578,1599,561,0.652,0.0
9028,41010,858.4,374,180,0,780,779,8577,1598,561,0.652,0.0
9034,41010,858.9,374,180,0,780,779,8576,1597,561,0.652,0.0
9038,41010,859.4,374,180,0,780,779,8575,1596,561,0.652,0.0
9044,41010,860.0,374,180,0,780,779,8575,1596,561,0.652,0.0
9048,41010,860.5,374,180,0,780,779,8574,1595,561,0.652,0.0
9054,41010,861.0,374,180,0,780,779,8573,1594,561,0.652,0.0
9058,41010,861.5,374,180,0,780,779,8572,1593,561,0.652,0.0
9064,41010,862.0,374,180,0,780,779,8572,1593,561,0.652,0.0
9068,41010,862.6,374,180,0,780,779,8571,1592,561,0.652,0.0
9074,41010,863.1,374,180,0,780,779,8570,1591,561,0.652,0.0
9078,41010,863.6,374,180,0,780,779,8569,1590,561,0.652,0.0
9084,41010,864.1,374,180,0,780,779,8568,1589,561,0.652,0.0
9088,41010,864.6,374,180,0,780,779,8568,1589,561,0.652,0.0
9094,41010,865.2,374,180,0,780,779,8567,1588,561,0.652,0.0
9098,41010,865.7,374,180,0,780,779,8566,1587,561,0.653,0.0
9104,41010,866.2,374,180,0,780,779,8565,1586,561,0.653,0.0
9108,41010,866.7,374,180,0,780,779,8565,1586,561,0.653,0.0
9114,41010,867.2,374,180,0,780,779,8564,1585,561,0.653,0.0
9118,41010,867.8,374,180,0,780,779,8563,1584,561,0.653,0.0
9124,41010,868.3,374,180,0,780,779,8562,1583,561,0.653,0.0
9128,41010,868.8,374,180,0,780,779,8561,1582,561,0.653,0.0
9134,41010,869.3,374,180,0,780,779,8561,1582,561,0.653,0.0
9138,41010,869.8,374,180,0,780,779,8560,1581,561,0.653,0.0
9144,41010,870.4,374,180,0,780,779,8559,1580,561,0.653,0.0
9148,41010,870.9,374,180,0,780,779,8558,1579,561,0.653,0.0
9154,41010,871.4,374,180,0,780,779,8558,1579,561,0.653,0.0
9158,41010,871.9,374,180,0,780,779,8557,1578,561,0.653,0.0
9164,41010,872.4,374,180,0,780,779,8556,1577,561,0.653,0.0
9168,41010,873.0,374,180,0,780,779,8555,1576,561,0.653,0.0
9174,41010,873.5,374,180,0,780,779,8554,1575,561,0.653,0.0
9178,41010,874.0,374,180,0,780,779,8554,1575,561,0.653,0.0
9184,41010,874.5,374,180,0,780,779,8553,1574,561,0.653,0.0
9188,41010,875.0,374,180,0,780,779,8552,1573,561,0.653,0.0
9194,41010,875.6,374,180,0,780,779,8551,1572,561,0.653,0.0
9198,41010,876.1,374,180,0,780,779,8551,1572,561,0.653,0.0
9204,41010,876.6,374,180,0,780,779,8550,1571,561,0.653,0.0
9208,41010,877.1,374,180,0,780,779,8549,1570,561,0.653,0.0
9214,41010,877.6,374,180,0,780,779,8548,1569,561,0.653,0.0
9218,41010,878.2,374,180,0,780,779,8547,1568,561,0.653,0.0
9224,41010,878.7,374,180,0,780,779,8547,1568,561,0.653,0.0
9228,41010,879.2,374,180,0,780,779,8546,1567,561,0.653,0.0
9234,41010,879.7,374,180,0,780,779,8545,1566,561,0.653,0.0
9238,41010,880.2,374,180,0,780,779,8544,1565,561,0.653,0.0
9244,41010,880.8,374,180,0,780,779,8544,1565,561,0.653,0.0
9248,41010,881.3,374,180,0,780,779,8543,1564,561,0.653,0.0
9254,41010,881.8,374,180,0,780,779,8542,1563,561,0.653,0.0
9258,41010,882.3,374,180,0,780,779,8541,1562,561,0.653,0.0
9264,41010,882.8,374,180,0,780,779,8540,1561,561,0.653,0.0
9268,41010,883.4,374,180,0,780,779,8540,1561,561,0.653,0.0
9274,41010,883.9,374,180,0,780,779,8539,1560,561,0.653,0.0
9278,41010,884.4,374,180,0,780,779,8538,1559,561,0.653,0.0
9284,41010,884.9,374,180,0,780,779,8537,1558,561,0.653,0.0
9288,41010,885.4,374,180,0,780,779,8537,1558,561,0.653,0.0
9294,41010,886.0,374,180,0,780,779,8536,1557,561,0.653,0.0
9298,41010,886.5,374,180,0,780,779,8535,1556,561,0.653,0.0
9304,41010,887.0,374,180,0,780,779,8534,1555,561,0.653,0.0
9308,41010,887.5,374,180,0,780,779,8533,1554,561,0.653,0.0
9314,41010,888.0,374,180,0,780,779,8533,1554,561,0.653,0.0
9318,41010,888.6,375,180,0,780,779,8532,1553,561,0.653,0.0
9324,41010,889.1,375,180,0,780,779,8531,1552,561,0.653,0.0
9328,41010,889.6,375,180,0,780,779,8530,1551,561,0.653,0.0
9334,41010,890.1,375,180,0,780,779,8529,1550,561,0.653,0.0
9338,41010,890.6,375,180,0,780,779,8529,1550,561,0.653,0.0
9344,41010,891.2,375,180,0,780,779,8528,1549,561,0.653,0.0
9348,41010,891.7,375,180,0,780,779,8527,1548,561,0.653,0.0
9354,41010,892.2,375,180,0,780,779,8526,1547,561,0.653,0.0
9358,41010,892.7,375,180,0,780,779,8526,1547,561,0.653,0.0
9364,41010,893.2,375,180,0,780,779,8525,1546,561,0.653,0.0
9368,41010,893.8,375,180,0,780,779,8524,1545,561,0.653,0.0
9374,41010,894.3,375,180,0,780,779,8523,1544,561,0.653,0.0
9378,41010,894.8,375,180,0,780,779,8522,1543,561,0.653,0.0
9384,41010,895.3,375,180,0,780,779,8522,1543,561,0.653,0.0
9388,41010,895.8,375,180,0,780,779,8521,1542,561,0.653,0.0
9394,41010,896.4,375,180,0,780,779,8520,1541,561,0.653,0.0
9398,41010,896.9,375,180,0,780,779,8519,1540,561,0.653,0.0
9404,41010,897.4,375,180,0,780,779,8519,1540,561,0.653,0.0
9408,41010,897.9,375,180,0,780,779,8518,1539,561,0.653,0.0
9414,41010,898.4,375,180,0,780,779,8517,1538,561,0.653,0.0
9418,41010,899.0,375,180,0,780,779,8516,1537,561,0.653,0.0
9424,41010,899.5,375,180,0,780,779,8515,1536,561,0.653,0.0
9428,41010,900.0,375,180,0,780,779,8515,1536,561,0.653,0.0
9434,41010,900.5,375,180,0,780,779,8514,1535,561,0.653,0.0
9438,41010,901.0,375,180,0,780,779,8513,1534,561,0.653,0.0
9444,41010,901.6,375,180,0,780,779,8512,1533,561,0.653,0.0
9448,41010,902.1,375,180,0,780,779,8512,1533,561,0.653,0.0
9454,41010,902.6,375,180,0,780,779,8511,1532,561,0.653,0.0
9458,41010,903.1,375,180,0,780,779,8510,1531,561,0.653,0.0
9464,41010,903.6,375,180,0,780,779,8509,1530,561,0.653,0.0
9468,41010,904.2,375,180,0,780,779,8508,1529,561,0.653,0.0
9474,41010,904.7,375,180,0,780,779,8508,1529,561,0.653,0.0
9478,41010,905.2,375,180,0,780,779,8507,1528,561,0.653,0.0
9484,41010,905.7,375,180,0,780,779,8506,1527,561,0.653,0.0
9488,41010,906.2,375,180,0,780,779,8505,1526,561,0.653,0.0
9494,41010,906.8,375,180,0,780,779,8505,1526,561,0.653,0.0
9498,41010,907.3,375,180,0,780,779,8504,1525,561,0.653,0.0
9504,41010,907.8,375,180,0,780,779,8503,1524,561,0.653,0.0
9508,41010,908.3,375,180,0,780,779,8502,1523,561,0.653,0.0
9514,41010,908.8,375,180,0,780,779,8501,1522,561,0.653,0.0
9518,41010,909.4,375,180,0,780,779,8501,1522,561,0.653,0.0
9524,41010,909.9,375,180,0,780,779,8500,1521,561,0.653,0.0
9528,41010,910.4,375,180,0,780,779,8499,1520,561,0.653,0.0
9534,41010,910.9,375,180,0,780,779,8498,1519,561,0.653,0.0
9538,41010,911.4,375,180,0,780,779,8498,1519,561,0.653,0.0
9544,41010,912.0,375,180,0,780,779,8497,1518,561,0.653,0.0
9548,41010,912.5,375,180,0,780,779,8496,1517,561,0.653,0.0
9554,41010,913.0,375,180,0,780,779,8495,1516,561,0.653,0.0
9558,41010,913.5,375,180,0,780,779,8494,1515,561,0.653,0.0
9564,41010,914.1,375,180,0,780,779,8494,1515,561,0.654,0.0
9568,41010,914.6,375,180,0,780,779,8493,1514,561,0.654,0.0
9574,41010,915.1,375,180,0,780,779,8492,1513,561,0.654,0.0
9578,41010,915.6,375,180,0,780,779,8491,1512,561,0.654,0.0
9584,41010,916.1,375,180,0,780,779,8491,1512,561,0.654,0.0
9588,41010,916.7,375,180,0,780,779,8490,1511,561,0.654,0.0
9594,41010,917.2,375,180,0,780,779,8489,1510,561,0.654,0.0
9598,41010,917.7,375,180,0,780,779,8488,1509,561,0.654,0.0
9604,41010,918.2,375,180,0,780,779,8487,1508,561,0.654,0.0
9608,41010,918.7,375,180,0,780,779,8487,1508,561,0.654,0.0
9614,41010,919.3,375,180,0,780,779,8486,1507,561,0.654,0.0
9618,41010,919.8,375,180,0,780,779,8485,1506,561,0.654,0.0
9624,41010,920.3,375,180,0,780,779,8484,1505,561,0.654,0.0
9628,41010,920.8,375,180,0,780,779,8483,1504,561,0.654,0.0
9634,41010,921.3,375,180,0,780,779,8483,1504,561,0.654,0.0
9638,41010,921.9,375,181,0,780,779,8482,1503,561,0.654,0.0
9644,41010,922.4,375,181,0,780,779,8481,1502,561,0.654,0.0
9648,41010,922.9,375,181,0,780,779,8480,1501,561,0.654,0.0
9654,41010,923.4,375,181,0,780,779,8480,1501,561,0.654,0.0
9658,41010,923.9,375,181,0,780,779,8479,1500,561,0.654,0.0
9664,41010,924.5,375,181,0,780,779,8478,1499,561,0.654,0.0
9668,41010,925.0,375,181,0,780,779,8477,1498,561,0.654,0.0
9674,41010,925.5,375,181,0,780,779,8476,1497,561,0.654,0.0
9678,41010,926.0,375,181,0,780,779,8476,1497,561,0.654,0.0
9684,41010,926.5,375,181,0,780,779,8475,1496,561,0.654,0.0
9688,41010,927.1,375,181,0,780,779,8474,1495,561,0.654,0.0
9694,41010,927.6,375,181,0,780,779,8473,1494,561,0.654,0.0
9698,41010,928.1,375,181,0,780,779,8473,1494,561,0.654,0.0
9704,41010,928.6,375,181,0,780,779,8472,1493,561,0.654,0.0
9708,41010,929.2,375,181,0,780,779,8471,1492,561,0.654,0.0
9714,41010,929.7,375,181,0,780,779,8470,1491,561,0.654,0.0
9718,41010,930.2,375,181,0,780,779,8469,1490,561,0.654,0.0
9724,41010,930.7,375,181,0,780,779,8469,1490,561,0.654,0.0
9728,41010,931.2,375,181,0,780,779,8468,1489,561,0.654,0.0
9734,41010,931.8,375,181,0,780,779,8467,1488,561,0.654,0.0
9738,41010,932.3,375,181,0,780,779,8466,1487,561,0.654,0.0
9744,41010,932.8,375,181,0,780,779,8466,1487,561,0.654,0.0
9748,41010,933.3,375,181,0,780,779,8465,1486,561,0.654,0.0
9754,41010,933.8,375,181,0,780,779,8464,1485,561,0.654,0.0
9758,41010,934.4,375,181,0,780,779,8463,1484,561,0.654,0.0
9764,41010,934.9,375,181,0,780,779,8462,1483,561,0.654,0.0
9768,41010,935.4,375,181,0,780,779,8462,1483,561,0.654,0.0
9774,41010,935.9,375,181,0,780,779,8461,1482,561,0.654,0.0
9778,41010,936.4,375,181,0,780,779,8460,1481,561,0.654,0.0
9784,41010,937.0,375,181,0,780,779,8459,1480,561,0.654,0.0
9788,41010,937.5,375,181,0,780,779,8459,1480,561,0.654,0.0
9794,41010,938.0,375,181,0,780,779,8458,1479,561,0.654,0.0
9798,41010,938.5,375,181,0,780,779,8457,1478,561,0.654,0.0
9804,41010,939.0,375,181,0,780,779,8456,1477,561,0.654,0.0
9808,41010,939.6,375,181,0,780,779,8455,1476,561,0.654,0.0
9814,41010,940.1,375,181,0,780,779,8455,1476,561,0.654,0.0
9818,41010,940.6,375,181,0,780,779,8454,1475,561,0.654,0.0
9824,41010,941.1,375,181,0,780,779,8453,1474,561,0.654,0.0
9828,41010,941.7,375,181,0,780,779,8452,1473,561,0.654,0.0
9834,41010,942.2,375,181,0,780,779,8452,1473,561,0.654,0.0
9838,41010,942.7,375,181,0,780,779,8451,1472,561,0.654,0.0
9844,41010,943.2,375,181,0,780,779,8450,1471,561,0.654,0.0
9848,41010,943.7,375,181,0,780,779,8449,1470,561,0.654,0.0
9854,41010,944.3,375,181,0,780,779,8448,1469,561,0.654,0.0
9858,41010,944.8,375,181,0,780,779,8448,1469,561,0.654,0.0
9864,41010,945.3,375,181,0,780,779,8447,1468,561,0.654,0.0
