# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSJT
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 10:15:09
# Original Data Points: 1699
# Sampled Data Points (5-sec intervals): 1699
# Time Range: 0 - 12800 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%)
0,2131,0.0,1,1,0,3863,154,10240,3340,0,0.001,0.0
5,2131,0.0,34,35,0,3724,180,10236,3336,2675,0.051,0.0
10,2131,0.1,66,67,0,3591,255,10233,3333,2632,0.099,0.0
15,2143,0.2,94,96,1451,3483,888,10229,3329,2541,0.142,26.2
20,2268,0.3,96,98,1493,3456,846,10226,3326,2492,0.145,26.4
25,2392,0.5,97,98,1492,3446,845,10222,3322,2484,0.146,26.3
30,2516,0.6,97,98,1490,3436,845,10219,3319,2477,0.146,26.2
35,2640,0.7,97,98,1489,3427,845,10215,3315,2470,0.146,26.1
40,2764,0.9,97,98,1487,3417,844,10212,3312,2463,0.147,26.0
45,2888,1.0,98,98,1485,3407,844,10208,3308,2456,0.147,25.9
50,3012,1.1,98,98,1483,3398,843,10205,3305,2449,0.148,25.9
55,3135,1.3,98,98,1482,3388,843,10202,3302,2442,0.148,25.8
60,3259,1.4,98,98,1480,3378,843,10198,3298,2436,0.148,25.7
65,3382,1.6,98,98,1478,3369,842,10195,3295,2429,0.149,25.6
70,3516,1.7,108,107,1626,3325,785,10192,3292,2405,0.163,25.7
75,3652,1.9,108,107,1624,3315,784,10188,3288,2390,0.163,25.6
80,3804,2.0,131,130,1950,3234,740,10185,3285,2357,0.199,25.3
85,3978,2.2,154,153,2168,3140,774,10182,3282,2288,0.234,23.9
90,4165,2.5,175,173,2284,3053,861,10179,3279,2223,0.266,22.1
95,4357,2.7,195,192,2313,2975,974,10176,3276,2164,0.296,20.1
100,4547,3.0,204,200,2253,2922,1060,10173,3273,2115,0.31,18.6
105,4735,3.3,205,200,2246,2909,1060,10170,3270,2098,0.311,18.5
110,4921,3.6,205,200,2238,2896,1060,10167,3267,2089,0.313,18.4
115,5108,3.9,206,200,2230,2883,1059,10164,3264,2079,0.314,18.2
120,5293,4.1,207,200,2223,2870,1059,10161,3261,2070,0.315,18.1
125,5478,4.4,207,200,2215,2857,1059,10158,3258,2061,0.317,18.0
130,5662,4.7,208,200,2207,2844,1059,10155,3255,2051,0.318,17.9
135,5846,5.0,209,200,2199,2831,1058,10153,3253,2042,0.319,17.7
140,6029,5.3,210,200,2191,2818,1058,10150,3250,2033,0.32,17.6
145,6211,5.6,210,200,2183,2806,1058,10147,3247,2024,0.322,17.5
150,6392,5.9,211,200,2175,2793,1058,10144,3244,2015,0.323,17.4
155,6573,6.2,212,200,2167,2780,1057,10141,3241,2005,0.324,17.2
160,6753,6.5,212,200,2159,2768,1057,10139,3239,1996,0.326,17.1
165,6933,6.8,213,200,2151,2755,1057,10136,3236,1987,0.327,17.0
170,7112,7.1,214,200,2143,2743,1057,10133,3233,1978,0.328,16.9
175,7290,7.4,214,200,2135,2730,1057,10130,3230,1969,0.33,16.8
180,7467,7.7,215,200,2126,2718,1056,10128,3228,1960,0.331,16.6
185,7644,8.0,216,200,2118,2705,1056,10125,3225,1951,0.332,16.5
190,7820,8.3,216,200,2110,2693,1056,10122,3222,1943,0.334,16.4
195,7996,8.6,217,200,2101,2681,1056,10120,3220,1934,0.335,16.3
200,8170,8.9,218,200,2093,2668,1055,10117,3217,1925,0.336,16.2
205,8344,9.2,219,200,2084,2656,1055,10114,3214,1916,0.338,16.0
210,8518,9.5,219,200,2076,2644,1055,10112,3212,1907,0.339,15.9
215,8690,9.8,220,200,2067,2632,1055,10109,3209,1899,0.34,15.8
220,8862,10.1,221,200,2059,2620,1054,10106,3206,1890,0.342,15.7
225,9033,10.4,221,200,2050,2608,1054,10104,3204,1881,0.343,15.6
230,9204,10.7,222,200,2042,2596,1054,10101,3201,1873,0.344,15.4
235,9373,11.0,223,200,2033,2584,1054,10098,3198,1864,0.346,15.3
240,9542,11.3,223,200,2024,2572,1053,10096,3196,1856,0.347,15.2
245,9711,11.6,224,200,2016,2561,1053,10093,3193,1847,0.348,15.1
250,9878,11.9,225,200,2007,2549,1053,10091,3191,1839,0.35,15.0
255,10045,12.2,225,200,1998,2537,1053,10088,3188,1830,0.351,14.9
260,10211,12.6,226,200,1989,2526,1052,10086,3186,1822,0.352,14.8
265,10376,12.9,227,200,1980,2514,1052,10083,3183,1813,0.354,14.7
270,10541,13.2,228,200,1972,2503,1052,10081,3181,1805,0.355,14.5
275,10705,13.5,228,200,1963,2491,1052,10078,3178,1797,0.356,14.4
280,10868,13.8,229,200,1954,2480,1051,10076,3176,1789,0.358,14.3
285,11030,14.1,230,200,1945,2468,1051,10073,3173,1780,0.359,14.2
290,11192,14.5,230,200,1936,2457,1051,10071,3171,1772,0.36,14.1
295,11353,14.8,231,200,1927,2446,1051,10068,3168,1764,0.362,14.0
300,11513,15.1,232,200,1918,2435,1050,10066,3166,1756,0.363,13.9
305,11672,15.4,232,200,1909,2424,1050,10063,3163,1748,0.364,13.8
310,11831,15.8,233,200,1900,2412,1050,10061,3161,1740,0.366,13.7
315,11989,16.1,234,200,1891,2402,1050,10059,3159,1732,0.367,13.6
320,12146,16.4,234,200,1882,2391,1049,10056,3156,1724,0.368,13.5
325,12302,16.7,235,200,1873,2380,1049,10054,3154,1716,0.37,13.4
330,12458,17.1,236,200,1864,2369,1049,10051,3151,1709,0.371,13.2
335,12613,17.4,237,200,1855,2358,1048,10049,3149,1701,0.373,13.1
340,12767,17.7,237,200,1846,2347,1048,10047,3147,1693,0.374,13.0
345,12920,18.0,238,200,1837,2337,1048,10044,3144,1686,0.375,12.9
350,13073,18.4,239,200,1827,2326,1048,10042,3142,1678,0.377,12.8
355,13225,18.7,239,200,1818,2316,1047,10040,3140,1670,0.378,12.7
360,13376,19.0,240,200,1809,2305,1047,10037,3137,1663,0.379,12.6
365,13526,19.4,241,200,1800,2295,1047,10035,3135,1655,0.381,12.5
370,13676,19.7,241,200,1791,2284,1047,10033,3133,1648,0.382,12.4
375,13824,20.0,242,200,1782,2274,1046,10031,3131,1640,0.383,12.3
380,13972,20.4,243,200,1773,2264,1046,10028,3128,1633,0.385,12.2
385,14120,20.7,243,200,1763,2254,1046,10026,3126,1626,0.386,12.1
390,14266,21.1,244,200,1754,2244,1046,10024,3124,1618,0.387,12.0
395,14412,21.4,245,200,1745,2234,1045,10022,3122,1611,0.389,11.9
400,14557,21.7,245,200,1736,2224,1045,10019,3119,1604,0.39,11.8
405,14701,22.1,246,200,1727,2214,1045,10017,3117,1597,0.391,11.7
410,14844,22.4,247,200,1718,2204,1045,10015,3115,1590,0.393,11.7
415,14987,22.8,247,200,1708,2194,1044,10013,3113,1582,0.394,11.6
420,15129,23.1,248,200,1699,2184,1044,10011,3111,1575,0.395,11.5
425,15270,23.5,249,200,1690,2175,1044,10008,3108,1568,0.397,11.4
430,15411,23.8,249,200,1681,2165,1044,10006,3106,1561,0.398,11.3
435,15550,24.1,250,200,1672,2155,1043,10004,3104,1555,0.399,11.2
440,15689,24.5,251,200,1663,2146,1043,10002,3102,1548,0.401,11.1
445,15827,24.8,251,200,1653,2136,1043,10000,3100,1541,0.402,11.0
450,15964,25.2,252,200,1644,2127,1043,9998,3098,1534,0.403,10.9
455,16101,25.5,253,200,1635,2118,1042,9996,3096,1527,0.405,10.8
460,16237,25.9,253,200,1626,2108,1042,9993,3093,1521,0.406,10.7
465,16372,26.2,254,200,1617,2099,1042,9991,3091,1514,0.407,10.6
470,16506,26.6,255,200,1608,2090,1041,9989,3089,1507,0.409,10.6
475,16640,27.0,255,200,1599,2081,1041,9987,3087,1501,0.41,10.5
480,16773,27.3,256,200,1590,2072,1041,9985,3085,1494,0.411,10.4
485,16905,27.7,257,200,1581,2063,1041,9983,3083,1488,0.413,10.3
490,17036,28.0,257,200,1571,2054,1040,9981,3081,1481,0.414,10.2
495,17166,28.4,258,200,1562,2045,1040,9979,3079,1475,0.415,10.1
500,17296,28.7,259,200,1553,2036,1040,9977,3077,1469,0.417,10.0
505,17425,29.1,259,200,1544,2028,1040,9975,3075,1462,0.418,10.0
510,17553,29.5,260,200,1535,2019,1039,9973,3073,1456,0.419,9.9
515,17681,29.8,261,200,1526,2010,1039,9971,3071,1450,0.421,9.8
520,17807,30.2,261,200,1517,2002,1039,9969,3069,1444,0.422,9.7
525,17933,30.6,262,200,1508,1993,1039,9967,3067,1438,0.423,9.6
530,18059,30.9,263,200,1500,1985,1038,9965,3065,1432,0.424,9.5
535,18183,31.3,263,200,1492,1978,1038,9963,3063,1426,0.426,9.5
540,18307,31.6,264,200,1484,1971,1038,9961,3061,1421,0.427,9.4
545,18430,32.0,264,200,1476,1963,1038,9959,3059,1416,0.428,9.3
550,18553,32.4,265,200,1468,1956,1037,9957,3057,1410,0.429,9.3
555,18675,32.7,265,200,1461,1949,1037,9955,3055,1405,0.43,9.2
560,18796,33.1,266,200,1453,1942,1037,9953,3053,1400,0.431,9.1
565,18917,33.5,267,200,1445,1935,1037,9951,3051,1395,0.432,9.1
570,19037,33.9,267,200,1437,1928,1036,9949,3049,1390,0.433,9.0
575,19157,34.2,268,200,1430,1921,1036,9947,3047,1385,0.435,8.9
580,19275,34.6,268,200,1422,1914,1036,9945,3045,1380,0.436,8.9
585,19393,35.0,269,200,1414,1907,1036,9943,3043,1375,0.437,8.8
590,19511,35.4,269,200,1407,1900,1035,9941,3041,1370,0.438,8.7
595,19628,35.7,270,200,1399,1893,1035,9940,3040,1365,0.439,8.7
600,19744,36.1,270,200,1391,1886,1035,9938,3038,1360,0.44,8.6
605,19859,36.5,271,200,1384,1879,1035,9936,3036,1355,0.441,8.5
610,19974,36.9,272,200,1376,1873,1035,9934,3034,1350,0.442,8.5
615,20089,37.2,272,200,1368,1866,1034,9932,3032,1345,0.443,8.4
620,20202,37.6,273,200,1361,1859,1034,9930,3030,1341,0.445,8.3
625,20315,38.0,273,200,1353,1853,1034,9928,3028,1336,0.446,8.3
630,20428,38.4,274,200,1346,1846,1034,9927,3027,1331,0.447,8.2
635,20539,38.7,274,200,1338,1840,1033,9925,3025,1327,0.448,8.2
640,20651,39.1,275,200,1331,1833,1033,9923,3023,1322,0.449,8.1
645,20761,39.5,275,200,1323,1827,1033,9921,3021,1317,0.45,8.0
650,20871,39.9,276,200,1316,1821,1033,9919,3019,1313,0.451,8.0
655,20980,40.3,276,200,1308,1814,1032,9917,3017,1308,0.452,7.9
660,21089,40.7,277,200,1301,1808,1032,9916,3016,1304,0.453,7.8
665,21197,41.0,277,200,1294,1802,1032,9914,3014,1299,0.454,7.8
670,21304,41.4,278,200,1286,1796,1032,9912,3012,1295,0.455,7.7
675,21411,41.8,278,200,1279,1789,1032,9910,3010,1290,0.457,7.7
680,21518,42.2,279,200,1272,1783,1031,9908,3008,1286,0.458,7.6
685,21623,42.6,279,200,1264,1777,1031,9907,3007,1281,0.459,7.6
690,21728,43.0,280,200,1257,1771,1031,9905,3005,1277,0.46,7.5
695,21832,43.4,281,200,1250,1765,1031,9903,3003,1273,0.461,7.4
700,21936,43.8,281,200,1242,1759,1030,9901,3001,1268,0.462,7.4
705,22039,44.2,282,200,1235,1753,1030,9900,3000,1264,0.463,7.3
710,22142,44.5,282,200,1228,1748,1030,9898,2998,1260,0.464,7.3
715,22244,44.9,283,200,1221,1742,1030,9896,2996,1256,0.465,7.2
720,22345,45.3,283,200,1214,1736,1029,9894,2994,1252,0.466,7.2
725,22446,45.7,284,200,1207,1730,1029,9893,2993,1247,0.467,7.1
730,22546,46.1,284,200,1199,1724,1029,9891,2991,1243,0.468,7.0
735,22646,46.5,285,200,1192,1719,1029,9889,2989,1239,0.469,7.0
740,22745,46.9,285,200,1185,1713,1029,9887,2987,1235,0.47,6.9
745,22843,47.3,286,200,1178,1708,1028,9886,2986,1231,0.471,6.9
750,22941,47.7,286,200,1171,1702,1028,9884,2984,1227,0.472,6.8
755,23038,48.1,287,200,1164,1696,1028,9882,2982,1223,0.473,6.8
760,23135,48.5,287,200,1157,1691,1028,9881,2981,1219,0.474,6.7
765,23231,48.9,288,200,1150,1686,1027,9879,2979,1215,0.475,6.7
770,23327,49.3,288,200,1143,1680,1027,9877,2977,1211,0.476,6.6
775,23422,49.7,289,200,1137,1675,1027,9876,2976,1207,0.477,6.6
780,23516,50.1,289,200,1130,1669,1027,9874,2974,1204,0.478,6.5
785,23610,50.5,290,200,1123,1664,1027,9872,2972,1200,0.479,6.5
790,23703,50.9,290,200,1116,1659,1026,9871,2971,1196,0.48,6.4
795,23796,51.3,290,200,1109,1654,1026,9869,2969,1192,0.481,6.4
800,23888,51.7,291,200,1102,1649,1026,9867,2967,1188,0.482,6.3
805,23979,52.1,291,200,1096,1643,1026,9866,2966,1185,0.483,6.3
810,24070,52.5,292,200,1089,1638,1025,9864,2964,1181,0.484,6.2
815,24161,52.9,292,200,1082,1633,1025,9862,2962,1177,0.485,6.2
820,24251,53.3,293,200,1076,1628,1025,9861,2961,1174,0.486,6.1
825,24340,53.7,293,200,1069,1623,1025,9859,2959,1170,0.487,6.1
830,24429,54.1,294,200,1062,1618,1025,9857,2957,1167,0.488,6.0
835,24517,54.6,294,200,1056,1613,1024,9856,2956,1163,0.489,6.0
840,24604,55.0,295,200,1049,1608,1024,9854,2954,1160,0.49,5.9
845,24692,55.4,295,200,1043,1604,1024,9853,2953,1156,0.491,5.9
850,24778,55.8,296,200,1036,1599,1024,9851,2951,1153,0.492,5.8
855,24864,56.2,296,200,1030,1594,1023,9849,2949,1149,0.493,5.8
860,24950,56.6,297,200,1023,1589,1023,9848,2948,1146,0.494,5.8
865,25035,57.0,297,200,1017,1585,1023,9846,2946,1142,0.495,5.7
870,25119,57.4,297,200,1010,1580,1023,9845,2945,1139,0.496,5.7
875,25203,57.8,298,200,1004,1575,1023,9843,2943,1136,0.497,5.6
880,25286,58.3,298,200,998,1571,1022,9842,2942,1132,0.498,5.6
885,25369,58.7,299,200,991,1566,1022,9840,2940,1129,0.499,5.5
890,25451,59.1,299,200,985,1561,1022,9838,2938,1126,0.5,5.5
895,25533,59.5,300,200,979,1557,1022,9837,2937,1122,0.5,5.4
900,25614,59.9,300,200,973,1552,1022,9835,2935,1119,0.501,5.4
905,25695,60.3,301,200,966,1548,1021,9834,2934,1116,0.502,5.4
910,25775,60.8,301,200,960,1544,1021,9832,2932,1113,0.503,5.3
915,25855,61.2,301,200,954,1539,1021,9831,2931,1110,0.504,5.3
920,25934,61.6,302,200,948,1535,1020,9829,2929,1106,0.505,5.2
925,26013,62.0,302,200,942,1531,1020,9828,2928,1103,0.506,5.2
930,26091,62.4,303,200,936,1526,1020,9826,2926,1100,0.507,5.2
935,26169,62.9,303,200,930,1522,1020,9825,2925,1097,0.508,5.1
940,26246,63.3,304,200,924,1518,1019,9823,2923,1094,0.509,5.1
945,26323,63.7,304,200,919,1514,1019,9821,2921,1091,0.51,5.0
950,26399,64.1,304,200,913,1509,1019,9820,2920,1088,0.51,5.0
955,26475,64.5,305,200,907,1505,1019,9818,2918,1085,0.511,5.0
960,26550,65.0,305,200,901,1501,1019,9817,2917,1082,0.512,4.9
965,26625,65.4,306,200,895,1497,1018,9815,2915,1079,0.513,4.9
970,26699,65.8,306,200,889,1493,1018,9814,2914,1076,0.514,4.8
975,26773,66.2,306,200,883,1489,1018,9812,2912,1073,0.515,4.8
980,26847,66.7,307,200,877,1485,1018,9811,2911,1070,0.516,4.8
985,26919,67.1,307,200,872,1481,1018,9809,2909,1068,0.517,4.7
990,26992,67.5,308,200,866,1477,1017,9808,2908,1065,0.517,4.7
995,27064,67.9,308,200,860,1473,1017,9807,2907,1062,0.518,4.7
1000,27135,68.4,309,200,854,1469,1017,9805,2905,1059,0.519,4.6
1005,27206,68.8,309,200,849,1466,1017,9804,2904,1056,0.52,4.6
1010,27276,69.2,309,200,843,1462,1017,9802,2902,1054,0.521,4.5
1015,27346,69.7,310,200,837,1458,1017,9801,2901,1051,0.522,4.5
1020,27416,70.1,310,200,832,1454,1016,9799,2899,1048,0.522,4.5
1025,27485,70.5,310,200,826,1451,1016,9798,2898,1045,0.523,4.4
1030,27553,71.0,311,200,821,1447,1016,9796,2896,1043,0.524,4.4
1035,27621,71.4,311,200,815,1443,1016,9795,2895,1040,0.525,4.4
1040,27689,71.8,312,200,809,1440,1016,9793,2893,1038,0.526,4.3
1045,27756,72.3,312,200,804,1436,1016,9792,2892,1035,0.527,4.3
1050,27823,72.7,312,200,798,1432,1016,9791,2891,1032,0.527,4.3
1055,27889,73.1,313,200,793,1429,1015,9789,2889,1030,0.528,4.2
1060,27955,73.6,313,200,787,1425,1015,9788,2888,1027,0.529,4.2
1065,28020,74.0,314,200,782,1422,1015,9786,2886,1025,0.53,4.2
1070,28085,74.4,314,200,778,1418,1014,9785,2885,1022,0.53,4.1
1075,28150,74.9,314,199,776,1415,1012,9783,2883,1020,0.53,4.1
1080,28215,75.3,313,199,774,1412,1009,9782,2882,1018,0.53,4.1
1085,28279,75.7,313,199,772,1409,1007,9781,2881,1015,0.53,4.1
1090,28343,76.2,313,199,770,1406,1005,9779,2879,1013,0.53,4.1
1095,28407,76.6,313,198,769,1402,1003,9778,2878,1011,0.53,4.1
1100,28471,77.0,313,198,767,1399,1000,9776,2876,1008,0.53,4.1
1105,28535,77.5,313,198,765,1396,998,9775,2875,1006,0.53,4.1
1110,28599,77.9,313,197,763,1393,996,9774,2874,1004,0.53,4.1
1115,28662,78.3,313,197,761,1390,994,9772,2872,1001,0.53,4.1
1120,28726,78.8,313,197,759,1387,991,9771,2871,999,0.53,4.0
1125,28789,79.2,313,196,757,1383,989,9769,2869,997,0.53,4.0
1130,28852,79.6,313,196,755,1380,987,9768,2868,995,0.53,4.0
1135,28915,80.1,312,196,753,1377,985,9767,2867,992,0.53,4.0
1140,28977,80.5,312,196,751,1374,983,9765,2865,990,0.53,4.0
1145,29040,80.9,312,195,749,1371,980,9764,2864,988,0.53,4.0
1150,29102,81.4,312,195,747,1368,978,9763,2863,986,0.53,4.0
1155,29164,81.8,312,195,745,1365,976,9761,2861,983,0.53,4.0
1160,29226,82.3,312,194,743,1362,974,9760,2860,981,0.53,4.0
1165,29288,82.7,312,194,741,1358,972,9759,2859,979,0.53,4.0
1170,29350,83.1,312,194,739,1355,970,9757,2857,977,0.53,4.0
1175,29411,83.5,312,193,737,1352,968,9756,2856,975,0.53,3.9
1180,29472,84.0,312,193,735,1349,966,9754,2854,972,0.53,3.9
1185,29534,84.4,311,193,733,1346,964,9753,2853,970,0.53,3.9
1190,29595,84.8,311,193,731,1343,962,9752,2852,968,0.53,3.9
1195,29655,85.3,311,192,729,1340,960,9750,2850,966,0.53,3.9
1200,29716,85.7,311,192,727,1337,958,9749,2849,964,0.53,3.9
1205,29776,86.1,311,192,725,1334,956,9748,2848,961,0.53,3.9
1210,29837,86.6,311,191,722,1331,954,9746,2846,959,0.53,3.9
1215,29897,87.0,311,191,720,1328,952,9745,2845,957,0.53,3.9
1220,29957,87.4,311,191,718,1325,950,9744,2844,955,0.53,3.9
1225,30017,87.9,311,191,716,1322,948,9742,2842,953,0.53,3.8
1230,30076,88.3,311,190,714,1319,946,9741,2841,951,0.53,3.8
1235,30135,88.7,311,190,712,1316,944,9740,2840,948,0.53,3.8
1240,30195,89.2,311,190,710,1313,942,9738,2838,946,0.53,3.8
1245,30254,89.6,310,190,707,1310,940,9737,2837,944,0.53,3.8
1250,30313,90.0,310,189,705,1307,938,9736,2836,942,0.53,3.8
1255,30371,90.5,310,189,703,1304,937,9735,2835,940,0.53,3.8
1260,30430,90.9,310,189,701,1301,935,9733,2833,938,0.53,3.8
1265,30488,91.3,310,188,699,1298,933,9732,2832,936,0.53,3.8
1270,30546,91.8,310,188,696,1295,931,9731,2831,933,0.53,3.7
1275,30604,92.2,310,188,694,1292,929,9729,2829,931,0.53,3.7
1280,30662,92.6,310,188,692,1289,927,9728,2828,929,0.53,3.7
1285,30719,93.0,310,187,690,1286,925,9727,2827,927,0.53,3.7
1290,30777,93.5,310,187,687,1283,924,9725,2825,925,0.53,3.7
1295,30834,93.9,310,187,685,1281,922,9724,2824,923,0.53,3.7
1300,30891,94.3,309,187,683,1278,920,9723,2823,921,0.53,3.7
1305,30948,94.8,309,186,681,1275,918,9722,2822,919,0.53,3.7
1310,31004,95.2,309,186,678,1272,917,9720,2820,917,0.53,3.7
1315,31061,95.6,309,186,676,1269,915,9719,2819,915,0.53,3.6
1320,31117,96.1,309,185,674,1266,913,9718,2818,913,0.53,3.6
1325,31173,96.5,309,185,672,1263,911,9717,2817,910,0.53,3.6
1330,31229,96.9,309,185,669,1261,910,9715,2815,908,0.53,3.6
1335,31284,97.3,309,185,667,1258,908,9714,2814,906,0.53,3.6
1340,31340,97.8,309,184,665,1255,906,9713,2813,904,0.53,3.6
1345,31395,98.2,309,184,663,1252,905,9712,2812,902,0.53,3.6
1350,31450,98.6,309,184,660,1249,903,9710,2810,900,0.53,3.6
1355,31505,99.1,309,184,658,1247,901,9709,2809,898,0.53,3.6
1360,31560,99.5,308,183,656,1244,900,9708,2808,896,0.53,3.5
1365,31615,99.9,308,183,653,1241,898,9707,2807,894,0.53,3.5
1370,31669,100.3,308,183,651,1238,897,9705,2805,892,0.53,3.5
1375,31723,100.8,308,183,649,1235,895,9704,2804,890,0.53,3.5
1380,31777,101.2,308,182,647,1233,893,9703,2803,888,0.53,3.5
1385,31831,101.6,308,182,644,1230,892,9702,2802,886,0.53,3.5
1390,31884,102.1,308,182,642,1227,890,9700,2800,884,0.53,3.5
1395,31938,102.5,308,182,640,1225,889,9699,2799,882,0.53,3.5
1400,31991,102.9,308,181,637,1222,887,9698,2798,881,0.53,3.5
1405,32044,103.3,308,181,635,1219,886,9697,2797,879,0.53,3.4
1410,32097,103.8,308,181,633,1217,884,9696,2796,877,0.53,3.4
1415,32149,104.2,308,181,630,1214,883,9694,2794,875,0.53,3.4
1420,32202,104.6,307,180,628,1211,881,9693,2793,873,0.53,3.4
1425,32254,105.0,307,180,626,1209,880,9692,2792,871,0.53,3.4
1430,32306,105.5,307,180,623,1206,878,9691,2791,869,0.53,3.4
1435,32358,105.9,307,180,621,1203,877,9689,2789,867,0.53,3.4
1440,32409,106.3,307,179,619,1201,875,9688,2788,865,0.53,3.4
1445,32461,106.7,307,179,617,1198,874,9687,2787,863,0.53,3.3
1450,32512,107.2,307,179,614,1195,873,9686,2786,862,0.53,3.3
1455,32563,107.6,307,179,612,1193,871,9685,2785,860,0.53,3.3
1460,32614,108.0,307,179,610,1190,870,9683,2783,858,0.53,3.3
1465,32665,108.5,307,178,607,1188,868,9682,2782,856,0.53,3.3
1470,32715,108.9,307,178,605,1185,867,9681,2781,854,0.53,3.3
1475,32766,109.3,307,178,603,1183,866,9680,2780,852,0.53,3.3
1480,32816,109.7,307,178,600,1180,864,9679,2779,850,0.53,3.3
1485,32866,110.2,306,177,598,1178,863,9678,2778,849,0.53,3.3
1490,32915,110.6,306,177,596,1175,862,9676,2776,847,0.53,3.2
1495,32965,111.0,306,177,593,1173,860,9675,2775,845,0.53,3.2
1500,33014,111.4,306,177,591,1170,859,9674,2774,843,0.53,3.2
1505,33063,111.9,306,177,589,1168,858,9673,2773,841,0.53,3.2
1510,33112,112.3,306,176,587,1165,856,9672,2772,840,0.53,3.2
1515,33161,112.7,306,176,584,1163,855,9671,2771,838,0.53,3.2
1520,33210,113.1,306,176,582,1160,854,9669,2769,836,0.53,3.2
1525,33258,113.6,306,176,580,1158,852,9668,2768,834,0.53,3.2
1530,33306,114.0,306,175,577,1155,851,9667,2767,833,0.53,3.1
1535,33354,114.4,306,175,575,1153,850,9666,2766,831,0.53,3.1
1540,33402,114.8,306,175,573,1150,849,9665,2765,829,0.53,3.1
1545,33450,115.3,306,175,570,1148,847,9664,2764,827,0.53,3.1
1550,33497,115.7,306,175,568,1146,846,9662,2762,826,0.53,3.1
1555,33544,116.1,305,174,566,1143,845,9661,2761,824,0.53,3.1
1560,33591,116.5,305,174,564,1141,844,9660,2760,822,0.53,3.1
1565,33638,117.0,305,174,561,1139,843,9659,2759,820,0.53,3.1
1570,33685,117.4,305,174,559,1136,841,9658,2758,819,0.53,3.1
1575,33731,117.8,305,173,557,1134,840,9657,2757,817,0.53,3.0
1580,33778,118.2,305,173,554,1131,839,9656,2756,815,0.53,3.0
1585,33824,118.6,305,173,552,1129,838,9655,2755,814,0.53,3.0
1590,33870,119.1,305,173,550,1127,837,9653,2753,812,0.53,3.0
1595,33915,119.5,305,173,548,1125,836,9652,2752,810,0.53,3.0
1600,33961,119.9,305,172,545,1122,835,9651,2751,809,0.53,3.0
1605,34006,120.3,305,172,543,1120,833,9650,2750,807,0.53,3.0
1610,34051,120.8,305,172,541,1118,832,9649,2749,805,0.53,3.0
1615,34096,121.2,305,172,538,1115,831,9648,2748,804,0.53,2.9
1620,34141,121.6,305,172,536,1113,830,9647,2747,802,0.53,2.9
1625,34185,122.0,304,171,534,1111,829,9646,2746,800,0.53,2.9
1630,34230,122.5,304,171,532,1109,828,9644,2744,799,0.53,2.9
1635,34274,122.9,304,171,529,1106,827,9643,2743,797,0.53,2.9
1640,34318,123.3,304,171,527,1104,826,9642,2742,796,0.53,2.9
1645,34362,123.7,304,171,525,1102,825,9641,2741,794,0.53,2.9
1650,34406,124.1,304,170,523,1100,824,9640,2740,792,0.53,2.9
1655,34449,124.6,304,170,521,1098,823,9639,2739,791,0.53,2.9
1660,34492,125.0,304,170,518,1095,822,9638,2738,789,0.53,2.8
1665,34535,125.4,304,170,515,1093,821,9637,2737,788,0.53,2.8
1670,34578,125.8,304,170,513,1091,820,9636,2736,786,0.53,2.8
1675,34621,126.3,304,170,511,1089,819,9635,2735,785,0.53,2.8
1680,34663,126.7,304,169,509,1087,818,9633,2733,783,0.53,2.8
1685,34705,127.1,304,169,507,1085,817,9632,2732,782,0.53,2.8
1690,34748,127.5,304,169,504,1083,816,9631,2731,780,0.53,2.8
1695,34790,127.9,304,169,502,1080,815,9630,2730,779,0.53,2.8
1700,34831,128.4,304,169,500,1078,814,9629,2729,777,0.53,2.7
1705,34873,128.8,304,168,498,1076,813,9628,2728,776,0.53,2.7
1710,34914,129.2,304,168,496,1074,812,9627,2727,774,0.53,2.7
1715,34956,129.6,304,168,494,1072,811,9626,2726,773,0.53,2.7
1720,34997,130.1,304,168,492,1070,810,9625,2725,771,0.53,2.7
1725,35038,130.5,304,168,490,1068,809,9624,2724,770,0.53,2.7
1730,35078,130.9,304,168,488,1066,809,9623,2723,768,0.53,2.7
1735,35119,131.3,304,167,486,1064,808,9622,2722,767,0.53,2.7
1740,35159,131.7,304,167,484,1062,807,9621,2721,765,0.53,2.7
1745,35199,132.2,304,167,482,1060,806,9620,2720,764,0.53,2.6
1750,35239,132.6,304,167,480,1058,805,9618,2718,762,0.53,2.6
1755,35279,133.0,304,167,477,1056,804,9617,2717,761,0.53,2.6
1760,35319,133.4,304,167,475,1054,803,9616,2716,759,0.53,2.6
1765,35358,133.9,304,166,473,1052,802,9615,2715,758,0.53,2.6
1770,35398,134.3,304,166,471,1050,801,9614,2714,756,0.53,2.6
1775,35437,134.7,304,166,469,1048,801,9613,2713,755,0.53,2.6
1780,35476,135.1,304,166,467,1046,800,9612,2712,754,0.53,2.6
1785,35515,135.5,304,166,465,1044,799,9611,2711,752,0.53,2.6
1790,35553,136.0,304,165,463,1042,798,9610,2710,751,0.53,2.5
