aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts
CJ1,Flatwing,0,0,33000,0.62,329,670.1449302055134,122,1691,33010,410
CJ1,Flatwing,0,10,33000,0.62,329,691.4132590244368,126,1689,33004,410
CJ1,Flatwing,0,20,33000,0.62,329,713.815781113121,130,1688,33001,410
CJ1,Flatwing,0,-10,33000,0.62,493,574.7133659356504,106,1525,33009,410
CJ1,Flatwing,0,0,33000,0.62,493,594.0212884372623,109,1525,33010,410
CJ1,Flatwing,0,10,33000,0.62,493,612.6968727402859,113,1523,33004,410
CJ1,Flatwing,0,20,33000,0.62,493,631.5453876945344,116,1522,33001,410
CJ1,Flatwing,0,-10,33000,0.62,657,501.21482735499313,94,1358,33009,410
CJ1,Flatwing,0,0,33000,0.62,657,517.8998268446124,97,1358,33010,410
CJ1,Flatwing,0,10,33000,0.62,657,533.9774012201741,99,1357,33004,410
CJ1,Flatwing,0,20,33000,0.62,657,550.2671646589704,102,1356,33001,410
CJ1,Flatwing,0,-10,33000,0.62,821,428.7253686326733,82,1193,33009,410
CJ1,Flatwing,0,0,33000,0.62,821,442.77676005070094,84,1193,33010,410
CJ1,Flatwing,0,10,33000,0.62,821,456.2561311215865,86,1192,33004,410
CJ1,Flatwing,0,20,33000,0.62,821,468.9862484618295,89,1190,33001,410
CJ1,Flatwing,0,-10,33000,0.62,986,356.23279936688186,70,1026,33009,410
CJ1,Flatwing,0,0,33000,0.62,986,366.65426193007266,71,1025,33010,410
CJ1,Flatwing,0,10,33000,0.62,986,377.5352731750269,73,1025,33004,410
CJ1,Flatwing,0,20,33000,0.62,986,387.7061741090858,75,1023,33001,410
CJ1,Flatwing,0,-10,33000,0.62,1150,283.742616567458,58,860,33009,410
CJ1,Flatwing,0,0,33000,0.62,1150,291.53009299441425,59,858,33010,410
CJ1,Flatwing,0,10,33000,0.62,1150,299.81253629486093,60,858,33004,410
CJ1,Flatwing,0,20,33000,0.62,1150,307.41685189446656,62,857,33001,410
CJ1,Tamarack,0,-10,35000,0.65,0,750.2723595140395,133,1859,35009,429
CJ1,Tamarack,0,0,35000,0.65,0,780.0118655469025,138,1859,35008,429
CJ1,Tamarack,0,10,35000,0.65,0,809.2435877739157,143,1857,35007,429
CJ1,Tamarack,0,20,35000,0.65,0,842.9942861954186,148,1857,35003,429
CJ1,Tamarack,0,-10,35000,0.65,210,665.842632685984,119,1678,35003,429
CJ1,Tamarack,0,0,35000,0.65,210,690.8698280821749,124,1676,35001,429
CJ1,Tamarack,0,10,35000,0.65,210,716.4538508379732,128,1675,35006,429
CJ1,Tamarack,0,20,35000,0.65,210,745.6138838826718,133,1674,35004,429
CJ1,Tamarack,0,-10,35000,0.65,420,566.4518532201587,103,1463,35003,429
CJ1,Tamarack,0,0,35000,0.65,420,587.8385703555128,107,1463,35001,429
CJ1,Tamarack,0,10,35000,0.65,420,609.7757807323089,111,1462,35006,429
CJ1,Tamarack,0,20,35000,0.65,420,633.7509737670217,115,1461,35004,429
CJ1,Tamarack,0,-10,35000,0.65,631,468.10875579539174,88,1250,35003,429
CJ1,Tamarack,0,0,35000,0.65,631,485.8494375163272,91,1250,35001,429
CJ1,Tamarack,0,10,35000,0.65,631,502.0630303188037,94,1247,35006,429
CJ1,Tamarack,0,20,35000,0.65,631,521.8888590339222,97,1248,35004,429
CJ1,Tamarack,0,-10,35000,0.65,841,370.8094727120641,72,1038,35003,429
CJ1,Tamarack,0,0,35000,0.65,841,382.81689058321444,74,1035,35001,429
CJ1,Tamarack,0,10,35000,0.65,841,396.4189515864086,77,1035,35006,429
CJ1,Tamarack,0,20,35000,0.65,841,410.0238149430767,79,1033,35004,429
CJ1,Tamarack,0,-10,35000,0.65,1051,272.4656160169483,57,824,35003,429
CJ1,Tamarack,0,0,35000,0.65,1051,281.86736485223844,58,824,35001,429
CJ1,Tamarack,0,10,35000,0.65,1051,290.77610398538104,60,823,35006,429
CJ1,Tamarack,0,20,35000,0.65,1051,299.19546128548234,61,820,35004,429
CJ1,Tamarack,0,-10,35000,0.65,1261,187.45926971311562,43,628,35003,337
CJ1,Tamarack,0,0,35000,0.65,1261,195.18652791232535,44,632,35001,337
CJ1,Tamarack,0,10,35000,0.65,1261,203.47923398276586,46,638,35006,337
CJ1,Tamarack,0,20,35000,0.65,1261,212.4675855143278,47,644,35004,337
CJ1,Tamarack,0,-10,35000,0.65,1471,187.45926971311562,43,628,35003,337
CJ1,Tamarack,0,0,35000,0.65,1471,195.18652791232535,44,632,35001,337
CJ1,Tamarack,0,10,35000,0.65,1471,203.47923398276586,46,638,35006,337
CJ1,Tamarack,0,20,35000,0.65,1471,212.4675855143278,47,644,35004,337
CJ1,Tamarack,0,-10,35000,0.64,0,757.7771836596538,135,1859,35009,423
CJ1,Tamarack,0,0,35000,0.64,0,787.1033255567486,140,1858,35008,423
CJ1,Tamarack,0,10,35000,0.64,0,816.4642521776876,146,1857,35007,423
CJ1,Tamarack,0,20,35000,0.64,0,849.355575146067,151,1855,35003,423
CJ1,Tamarack,0,-10,35000,0.64,210,671.0456163448188,121,1676,35003,423
CJ1,Tamarack,0,0,35000,0.64,210,696.7741688240454,126,1675,35001,423
CJ1,Tamarack,0,10,35000,0.64,210,722.5568636691197,130,1674,35006,423
CJ1,Tamarack,0,20,35000,0.64,210,751.9495731929012,135,1674,35004,423
CJ1,Tamarack,0,-10,35000,0.64,420,571.123058836041,105,1463,35003,423
CJ1,Tamarack,0,0,35000,0.64,420,593.2780418228466,109,1463,35001,423
CJ1,Tamarack,0,10,35000,0.64,420,614.4598775002445,113,1462,35006,423
CJ1,Tamarack,0,20,35000,0.64,420,637.7252214260543,116,1459,35004,423
CJ1,Tamarack,0,-10,35000,0.64,631,471.1978316983684,89,1249,35003,423
CJ1,Tamarack,0,0,35000,0.64,631,488.7540348243257,92,1249,35001,423
CJ1,Tamarack,0,10,35000,0.64,631,505.33968109998693,95,1246,35006,423
CJ1,Tamarack,0,20,35000,0.64,631,524.5213058929835,98,1245,35004,423
CJ1,Tamarack,0,-10,35000,0.64,841,372.3046649819522,73,1036,35003,423
CJ1,Tamarack,0,0,35000,0.64,841,385.25456012515446,75,1035,35001,423
CJ1,Tamarack,0,10,35000,0.64,841,398.25868951868995,77,1034,35006,423
CJ1,Tamarack,0,20,35000,0.64,841,412.3344557468348,80,1033,35004,423
CJ1,Tamarack,0,-10,35000,0.64,1051,273.40858248763976,57,823,35003,423
CJ1,Tamarack,0,0,35000,0.64,1051,282.780920163406,58,823,35001,423
CJ1,Tamarack,0,10,35000,0.64,1051,291.17859979313573,60,821,35006,423
CJ1,Tamarack,0,20,35000,0.64,1051,300.1483037551641,61,819,35004,423
CJ1,Tamarack,0,-10,35000,0.64,1261,187.45926971311562,43,628,35003,337
CJ1,Tamarack,0,0,35000,0.64,1261,195.18652791232535,44,632,35001,337
CJ1,Tamarack,0,10,35000,0.64,1261,203.47923398276586,46,638,35006,337
CJ1,Tamarack,0,20,35000,0.64,1261,212.4675855143278,47,644,35004,337
CJ1,Tamarack,0,-10,35000,0.64,1471,187.45926971311562,43,628,35003,337
CJ1,Tamarack,0,0,35000,0.64,1471,195.18652791232535,44,632,35001,337
CJ1,Tamarack,0,10,35000,0.64,1471,203.47923398276586,46,638,35006,337
CJ1,Tamarack,0,20,35000,0.64,1471,212.4675855143278,47,644,35004,337
CJ1,Tamarack,0,-10,35000,0.63,0,764.7255076049179,138,1858,35009,416
CJ1,Tamarack,0,0,35000,0.63,0,794.1409818834879,143,1857,35008,416
CJ1,Tamarack,0,10,35000,0.63,0,823.1077170105998,148,1855,35007,416
CJ1,Tamarack,0,20,35000,0.63,0,856.6520310653068,154,1854,35003,416
CJ1,Tamarack,0,-10,35000,0.63,210,676.8202607675095,123,1675,35003,416
CJ1,Tamarack,0,0,35000,0.63,210,702.7064541633254,128,1674,35001,416
CJ1,Tamarack,0,10,35000,0.63,210,728.1637602081433,133,1673,35006,416
CJ1,Tamarack,0,20,35000,0.63,210,757.2616526336121,137,1672,35004,416
