# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 2709 lb
# Payload: 1012 lb
# Cruise Altitude: 35000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 12:30:30
# Original Data Points: 1329
# Sampled Data Points (5-sec intervals): 1329
# Time Range: 0 - 10220 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),Segment,Segment Title
1215,30275,82.2,296,172,754,1204,773,10129,2138,868,0.51,4.3,5,Climb (Mach)
1220,30338,82.6,295,172,751,1201,772,10128,2137,866,0.51,4.2,5,Climb (Mach)
1225,30400,83.0,295,172,748,1198,770,10127,2136,863,0.51,4.2,5,Climb (Mach)
1230,30462,83.4,295,171,745,1194,769,10126,2135,861,0.51,4.2,5,Climb (Mach)
1235,30524,83.8,295,171,742,1191,767,10125,2134,859,0.51,4.2,5,Climb (Mach)
1240,30586,84.2,295,171,740,1188,765,10123,2132,856,0.51,4.2,5,Climb (Mach)
1245,30648,84.6,295,171,737,1185,764,10122,2131,854,0.51,4.2,5,Climb (Mach)
1250,30709,85.0,295,170,734,1182,762,10121,2130,852,0.51,4.1,5,Climb (Mach)
1255,30770,85.4,295,170,731,1179,761,10120,2129,850,0.51,4.1,5,Climb (Mach)
1260,30831,85.9,295,170,728,1176,759,10119,2128,847,0.51,4.1,5,Climb (Mach)
1265,30891,86.3,295,170,725,1173,758,10117,2126,845,0.51,4.1,5,Climb (Mach)
1270,30951,86.7,295,169,722,1170,756,10116,2125,843,0.51,4.1,5,Climb (Mach)
1275,31011,87.1,294,169,719,1166,755,10115,2124,841,0.51,4.1,5,Climb (Mach)
1280,31071,87.5,294,169,716,1163,753,10114,2123,839,0.51,4.1,5,Climb (Mach)
1285,31131,87.9,294,169,713,1160,752,10113,2122,836,0.51,4.0,5,Climb (Mach)
1290,31190,88.3,294,168,711,1157,750,10112,2121,834,0.51,4.0,5,Climb (Mach)
1295,31249,88.7,294,168,708,1154,749,10110,2119,832,0.51,4.0,5,Climb (Mach)
1300,31308,89.1,294,168,705,1151,748,10109,2118,830,0.51,4.0,5,Climb (Mach)
1305,31367,89.5,294,168,702,1148,746,10108,2117,828,0.51,4.0,5,Climb (Mach)
1310,31425,89.9,294,167,699,1145,745,10107,2116,826,0.51,4.0,5,Climb (Mach)
1315,31483,90.3,294,167,696,1142,743,10106,2115,823,0.51,4.0,5,Climb (Mach)
1320,31541,90.8,294,167,693,1139,742,10105,2114,821,0.51,3.9,5,Climb (Mach)
1325,31599,91.2,294,167,690,1137,741,10104,2113,819,0.51,3.9,5,Climb (Mach)
1330,31656,91.6,294,166,688,1134,739,10102,2111,817,0.51,3.9,5,Climb (Mach)
1335,31713,92.0,293,166,685,1131,738,10101,2110,815,0.51,3.9,5,Climb (Mach)
1340,31770,92.4,293,166,682,1128,737,10100,2109,813,0.51,3.9,5,Climb (Mach)
1345,31827,92.8,293,166,679,1125,735,10099,2108,811,0.51,3.9,5,Climb (Mach)
1350,31883,93.2,293,165,676,1122,734,10098,2107,809,0.51,3.8,5,Climb (Mach)
1355,31939,93.6,293,165,673,1119,733,10097,2106,807,0.51,3.8,5,Climb (Mach)
1360,31995,94.0,293,165,670,1116,731,10096,2105,805,0.51,3.8,5,Climb (Mach)
1365,32051,94.4,293,165,668,1114,730,10095,2104,803,0.51,3.8,5,Climb (Mach)
