# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 37000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 12:06:26
# Original Data Points: 1330
# Sampled Data Points (5-sec intervals): 1330
# Time Range: 0 - 10225 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%)
9066,33345,848.2,380,220,-2000,327,1070,8479,1500,236,0.66,-8.8
9072,33179,848.7,381,221,-2000,339,1080,8478,1499,244,0.66,-8.8
9076,33012,849.3,382,222,-2000,351,1091,8478,1499,253,0.661,-8.8
9082,32845,849.8,382,224,-2000,363,1101,8478,1499,261,0.662,-8.7
9086,32679,850.3,383,225,-2000,374,1112,8477,1498,270,0.662,-8.7
9092,32512,850.9,384,226,-2000,386,1122,8477,1498,278,0.663,-8.7
9096,32345,851.4,384,227,-2000,398,1132,8476,1497,286,0.663,-8.7
9102,32179,851.9,385,228,-2000,409,1143,8476,1497,295,0.664,-8.7
9106,32012,852.5,385,229,-2000,420,1153,8476,1497,303,0.664,-8.7
9112,31845,853.0,386,230,-2000,432,1163,8475,1496,311,0.664,-8.7
9116,31679,853.5,386,231,-2000,443,1173,8475,1496,319,0.665,-8.7
9122,31512,854.1,387,233,-2000,454,1184,8474,1495,327,0.665,-8.6
9126,31345,854.6,387,234,-2000,465,1194,8474,1495,335,0.665,-8.6
9132,31179,855.2,388,235,-2000,476,1204,8473,1494,343,0.665,-8.6
9136,31012,855.7,388,236,-2000,487,1214,8473,1494,350,0.666,-8.6
9142,30845,856.2,388,237,-2000,498,1224,8472,1493,358,0.666,-8.6
9146,30679,856.8,389,238,-2000,508,1234,8472,1493,366,0.666,-8.6
9152,30512,857.3,389,239,-2000,519,1244,8471,1492,374,0.666,-8.6
9156,30345,857.9,390,240,-2000,529,1253,8471,1492,381,0.666,-8.6
9162,30179,858.4,390,241,-2000,540,1263,8470,1491,389,0.666,-8.6
9166,30012,858.9,390,242,-2000,550,1273,8470,1491,396,0.666,-8.6
9172,29845,859.5,390,243,-2000,560,1283,8469,1490,404,0.666,-8.6
9176,29679,860.0,391,244,-2000,571,1292,8469,1490,411,0.666,-8.6
9182,29512,860.6,391,245,-2000,581,1302,8468,1489,418,0.666,-8.5
9186,29345,861.1,391,246,-2000,591,1311,8467,1488,425,0.665,-8.5
9192,29179,861.7,391,246,-2000,600,1321,8467,1488,432,0.665,-8.5
9196,29012,862.2,392,247,-2000,610,1330,8466,1487,439,0.665,-8.5
9202,28845,862.7,392,248,-2000,620,1340,8466,1487,446,0.665,-8.5
9206,28679,863.3,392,249,-2000,630,1349,8465,1486,453,0.665,-8.5
9212,28512,863.8,392,250,-2000,639,1358,8464,1485,460,0.664,-8.5
9216,28345,864.4,392,251,-2000,649,1367,8464,1485,467,0.664,-8.5
9222,28179,864.9,392,252,-2000,658,1376,8463,1484,474,0.664,-8.5
9226,28012,865.5,392,253,-2000,667,1386,8462,1483,481,0.663,-8.5
9232,27845,866.0,392,253,-2000,677,1395,8462,1483,487,0.663,-8.5
9236,27679,866.6,392,254,-2000,686,1404,8461,1482,494,0.663,-8.5
9242,27512,867.1,393,255,-2000,695,1413,8460,1481,501,0.662,-8.5
9246,27345,867.6,393,256,-2000,704,1422,8460,1481,507,0.662,-8.5
9252,27179,868.2,393,257,-2000,713,1431,8459,1480,514,0.661,-8.5
9256,27012,868.7,393,258,-2000,722,1440,8458,1479,520,0.661,-8.5
9262,26845,869.3,393,258,-2000,731,1448,8457,1478,527,0.66,-8.5
9266,26679,869.8,393,259,-2000,740,1457,8457,1478,533,0.66,-8.5
9272,26512,870.4,393,260,-2000,1465,1466,8455,1476,1055,0.659,-8.5
9276,26379,870.8,391,260,-2000,754,1475,8455,1476,538,0.655,-8.5
9280,26212,871.3,390,260,-2000,753,1475,8454,1475,542,0.653,-8.6
9286,26045,871.9,389,260,-2000,751,1475,8453,1474,541,0.651,-8.6
9290,25879,872.4,387,260,-2000,749,1476,8452,1473,540,0.648,-8.6
9296,25712,873.0,386,260,-2000,748,1476,8452,1473,539,0.646,-8.6
9300,25545,873.5,385,260,-2000,746,1476,8451,1472,538,0.644,-8.7
9306,25379,874.0,384,260,-2000,745,1477,8450,1471,537,0.641,-8.7
9310,25212,874.6,383,260,-2000,743,1477,8449,1470,535,0.639,-8.7
9316,25045,875.1,382,260,-2000,741,1478,8449,1470,534,0.637,-8.7
9320,24879,875.6,381,260,-2000,740,1478,8448,1469,533,0.634,-8.8
9326,24712,876.2,380,260,-2000,738,1479,8447,1468,532,0.632,-8.8
9330,24545,876.7,379,260,-2000,737,1479,8446,1467,531,0.63,-8.8
9336,24379,877.2,378,260,-2000,735,1480,8446,1467,530,0.628,-8.9
9340,24212,877.7,377,260,-2000,733,1480,8445,1466,529,0.625,-8.9
9346,24045,878.3,375,260,-2000,732,1481,8444,1465,527,0.623,-8.9
9350,23879,878.8,374,260,-2000,730,1481,8443,1464,526,0.621,-8.9
9356,23712,879.3,373,260,-2000,729,1481,8443,1464,525,0.619,-9.0
9360,23545,879.8,372,260,-2000,727,1482,8442,1463,524,0.616,-9.0
9366,23379,880.3,371,260,-2000,725,1482,8441,1462,523,0.614,-9.0
9370,23212,880.8,370,260,-2000,724,1483,8440,1461,522,0.612,-9.0
9376,23045,881.4,369,260,-2000,722,1483,8440,1461,520,0.61,-9.1
9380,22879,881.9,368,260,-2000,721,1484,8439,1460,519,0.608,-9.1
9386,22712,882.4,367,260,-2000,719,1484,8438,1459,518,0.605,-9.1
9390,22545,882.9,366,260,-2000,717,1485,8438,1459,517,0.603,-9.1
9396,22379,883.4,365,260,-2000,716,1485,8437,1458,516,0.601,-9.2
9400,22212,883.9,364,260,-2000,714,1486,8436,1457,515,0.599,-9.2
9406,22045,884.4,363,260,-2000,712,1486,8435,1456,513,0.597,-9.2
9410,21879,884.9,362,260,-2000,711,1487,8435,1456,512,0.595,-9.2
9416,21712,885.4,361,260,-2000,709,1487,8434,1455,511,0.593,-9.3
9420,21545,885.9,360,260,-2000,707,1488,8433,1454,510,0.59,-9.3
9426,21379,886.4,359,260,-2000,706,1488,8433,1454,509,0.588,-9.3
9430,21212,886.9,358,260,-2000,704,1488,8432,1453,507,0.586,-9.3
9436,21045,887.4,357,260,-2000,702,1489,8431,1452,506,0.584,-9.4
9440,20879,887.9,356,260,-2000,701,1489,8430,1451,505,0.582,-9.4
9446,20712,888.4,355,260,-2000,699,1490,8430,1451,504,0.58,-9.4
9450,20545,888.9,354,260,-2000,697,1490,8429,1450,502,0.578,-9.4
9456,20379,889.4,353,260,-2000,695,1491,8428,1449,501,0.576,-9.5
9460,20212,889.9,352,260,-2000,694,1491,8428,1449,500,0.574,-9.5
9466,20045,890.3,351,260,-2000,692,1491,8427,1448,499,0.572,-9.5
9470,19879,890.8,350,260,-2000,690,1492,8426,1447,497,0.57,-9.6
9476,19712,891.3,349,260,-2000,688,1492,8426,1447,496,0.568,-9.6
9480,19545,891.8,348,260,-2000,687,1493,8425,1446,495,0.566,-9.6
9486,19379,892.3,347,260,-2000,685,1493,8424,1445,494,0.564,-9.6
9490,19212,892.8,346,260,-2000,683,1493,8424,1445,492,0.562,-9.7
9496,19045,893.2,345,260,-2000,681,1494,8423,1444,491,0.56,-9.7
9500,18879,893.7,344,260,-2000,679,1494,8422,1443,490,0.558,-9.7
9506,18712,894.2,343,260,-2000,678,1495,8422,1443,488,0.556,-9.7
9510,18545,894.7,342,260,-2000,676,1495,8421,1442,487,0.554,-9.8
9516,18379,895.2,341,260,-2000,674,1495,8420,1441,486,0.552,-9.8
9520,18212,895.6,340,260,-2000,672,1496,8420,1441,485,0.55,-9.8
9526,18045,896.1,339,260,-2000,670,1496,8419,1440,483,0.548,-9.9
9530,17879,896.6,338,260,-2000,668,1497,8418,1439,482,0.546,-9.9
9536,17712,897.0,337,260,-2000,666,1497,8418,1439,480,0.544,-9.9
9540,17545,897.5,336,260,-2000,664,1498,8417,1438,479,0.542,-9.9
9546,17379,898.0,335,260,-2000,662,1498,8416,1437,477,0.54,-10.0
9550,17212,898.4,334,260,-2000,660,1499,8416,1437,476,0.538,-10.0
9556,17045,898.9,333,260,-2000,658,1499,8415,1436,474,0.536,-10.0
9560,16879,899.4,332,260,-2000,656,1500,8414,1435,473,0.534,-10.1
9566,16712,899.8,331,260,-2000,654,1500,8414,1435,472,0.531,-10.1
9570,16545,900.3,330,260,-2000,652,1501,8413,1434,470,0.529,-10.1
9576,16379,900.7,329,260,-2000,650,1501,8412,1433,469,0.527,-10.2
9580,16212,901.2,328,260,-2000,648,1502,8412,1433,467,0.525,-10.2
9586,16045,901.6,327,260,-2000,646,1502,8411,1432,466,0.523,-10.2
9590,15879,902.1,326,260,-2000,644,1503,8410,1431,464,0.521,-10.3
9596,15712,902.6,325,260,-2000,642,1504,8410,1431,463,0.519,-10.3
9600,15545,903.0,324,260,-2000,640,1504,8409,1430,461,0.517,-10.3
9606,15379,903.5,323,260,-2000,638,1505,8408,1429,460,0.515,-10.4
9610,15212,903.9,322,260,-2000,636,1506,8408,1429,459,0.513,-10.4
9616,15045,904.3,321,260,-2000,634,1506,8407,1428,457,0.511,-10.4
9620,14879,904.8,320,260,-2000,632,1507,8406,1427,456,0.509,-10.5
9626,14712,905.2,319,260,-2000,631,1508,8406,1427,455,0.507,-10.5
9630,14545,905.7,318,260,-2000,629,1509,8405,1426,453,0.505,-10.5
9636,14379,906.1,317,260,-2000,627,1510,8405,1426,452,0.503,-10.6
9640,14212,906.6,316,260,-2000,625,1510,8404,1425,451,0.501,-10.6
9646,14045,907.0,315,260,-2000,623,1511,8403,1424,449,0.499,-10.6
9650,13879,907.4,314,260,-2000,621,1512,8403,1424,448,0.497,-10.7
9656,13712,907.9,313,260,-2000,619,1512,8402,1423,446,0.496,-10.7
9660,13545,908.3,312,260,-2000,617,1513,8401,1422,445,0.494,-10.7
9666,13379,908.7,311,260,-2000,615,1514,8401,1422,443,0.492,-10.8
9670,13212,909.2,310,260,-2000,613,1514,8400,1421,442,0.49,-10.8
9676,13045,909.6,309,260,-2000,611,1515,8400,1421,441,0.488,-10.8
9680,12879,910.0,308,260,-2000,609,1516,8399,1420,439,0.486,-10.9
9686,12712,910.4,307,260,-2000,607,1516,8398,1419,438,0.484,-10.9
9690,12545,910.9,306,260,-2000,605,1517,8398,1419,436,0.482,-10.9
9696,12379,911.3,305,260,-2000,603,1517,8397,1418,435,0.481,-11.0
9700,12212,911.7,304,260,-2000,601,1518,8397,1418,433,0.479,-11.0
9706,12045,912.1,304,260,-2000,599,1519,8396,1417,432,0.477,-11.0
9710,11879,912.6,303,260,-2000,596,1519,8395,1416,430,0.475,-11.1
9716,11712,913.0,302,260,-2000,594,1520,8395,1416,428,0.473,-11.1
9720,11545,913.4,301,260,-2000,592,1521,8394,1415,427,0.471,-11.1
9726,11379,913.8,300,260,-2000,590,1521,8394,1415,425,0.47,-11.2
9730,11212,914.2,299,260,-2000,588,1522,8393,1414,424,0.468,-11.2
9736,11045,914.6,298,260,-2000,586,1522,8392,1413,422,0.466,-11.2
9740,10879,915.1,297,260,-2000,583,1523,8392,1413,421,0.464,-11.3
9746,10712,915.5,296,260,-2000,581,1523,8391,1412,419,0.463,-11.3
9750,10545,915.9,295,260,-2000,579,1524,8391,1412,418,0.461,-11.3
9756,10379,916.3,294,260,-2000,577,1525,8390,1411,416,0.459,-11.4
9760,10212,916.7,294,260,-2000,575,1525,8390,1411,414,0.457,-11.4
9766,10045,917.1,293,260,-2000,572,1526,8389,1410,413,0.456,-11.4
9770,9904,917.5,287,256,-1500,765,1494,8388,1409,504,0.447,-8.7
9776,9779,917.9,278,248,-1500,663,1415,8388,1409,506,0.433,-9.0
9780,9654,918.3,269,241,-1500,561,1339,8387,1408,433,0.418,-9.3
9786,9529,918.6,260,233,-1500,460,1264,8386,1407,360,0.404,-9.6
9790,9404,919.0,251,226,-1500,360,1192,8386,1407,288,0.39,-10.0
9796,9279,919.3,243,218,-1500,260,1123,8386,1407,216,0.376,-10.3
9800,9154,919.7,234,211,-1500,160,1056,8386,1407,144,0.362,-10.7
9806,9029,920.0,225,203,-1500,100,991,8385,1406,81,0.348,-11.2
9810,8904,920.3,221,200,-1500,100,954,8385,1406,72,0.342,-11.4
9816,8779,920.6,221,200,-1500,100,954,8385,1406,72,0.341,-11.4
9820,8654,920.9,220,200,-1500,100,954,8385,1406,72,0.34,-11.4
9826,8529,921.2,220,200,-1500,100,955,8385,1406,72,0.339,-11.4
9830,8404,921.5,219,200,-1500,100,955,8385,1406,72,0.338,-11.5
9836,8279,921.8,219,200,-1500,100,955,8385,1406,72,0.338,-11.5
9840,8154,922.1,218,200,-1500,100,955,8385,1406,72,0.337,-11.5
9846,8029,922.4,218,200,-1500,100,955,8385,1406,72,0.336,-11.5
9850,7904,922.7,217,200,-1500,100,955,8385,1406,72,0.335,-11.6
9856,7779,923.0,217,200,-1500,100,955,8384,1405,72,0.334,-11.6
9860,7654,923.3,216,200,-1500,100,956,8384,1405,72,0.333,-11.6
9866,7529,923.6,216,200,-1500,100,956,8384,1405,72,0.332,-11.7
9870,7404,923.9,215,200,-1500,100,956,8384,1405,72,0.331,-11.7
9876,7279,924.2,215,200,-1500,100,956,8384,1405,72,0.33,-11.7
9880,7154,924.5,214,200,-1500,100,956,8384,1405,72,0.329,-11.7
9886,7029,924.8,214,200,-1500,100,956,8384,1405,72,0.328,-11.8
9890,6904,925.1,213,200,-1500,100,956,8384,1405,72,0.327,-11.8
9896,6779,925.4,213,200,-1500,100,956,8384,1405,72,0.326,-11.8
9900,6654,925.7,212,200,-1500,100,956,8384,1405,72,0.325,-11.8
9906,6529,926.0,212,200,-1500,100,957,8383,1404,72,0.324,-11.9
9910,6404,926.3,211,200,-1500,100,957,8383,1404,72,0.324,-11.9
9916,6279,926.6,211,200,-1500,100,957,8383,1404,72,0.323,-11.9
9920,6154,926.9,210,200,-1500,100,957,8383,1404,72,0.322,-11.9
9926,6029,927.2,210,200,-1500,100,957,8383,1404,72,0.321,-12.0
9930,5904,927.5,209,200,-1500,100,957,8383,1404,72,0.32,-12.0
9936,5779,927.8,209,200,-1500,100,957,8383,1404,72,0.319,-12.0
9940,5654,928.0,208,200,-1500,100,957,8383,1404,72,0.318,-12.1
9946,5529,928.3,208,200,-1500,100,958,8383,1404,72,0.317,-12.1
9950,5404,928.6,207,200,-1500,100,958,8383,1404,72,0.316,-12.1
9956,5279,928.9,207,200,-1500,100,958,8382,1403,72,0.316,-12.1
9960,5154,929.2,207,200,-1500,100,958,8382,1403,72,0.315,-12.2
9966,5082,929.5,199,193,-700,749,1239,8382,1403,466,0.304,-5.9
9970,5024,929.8,190,185,-700,635,1148,8381,1402,490,0.29,-6.1
9976,4965,930.0,182,176,-700,523,1061,8380,1401,408,0.276,-6.4
9980,4907,930.3,173,168,-700,414,980,8380,1401,329,0.263,-6.8
9986,4849,930.5,164,159,-700,308,904,8380,1401,252,0.249,-7.1
9990,4790,930.7,155,151,-700,204,835,8379,1400,177,0.236,-7.5
9996,4732,930.9,146,142,-700,103,772,8379,1400,103,0.222,-8.0
10000,4674,931.1,137,134,-700,100,716,8379,1400,72,0.208,-8.5
10006,4615,931.3,133,130,-700,100,684,8379,1400,72,0.202,-8.8
10010,4557,931.5,133,130,-700,100,684,8379,1400,72,0.202,-8.8
10016,4499,931.7,133,130,-700,100,684,8379,1400,72,0.202,-8.8
10020,4440,931.8,133,130,-700,100,684,8379,1400,72,0.201,-8.8
10026,4382,932.0,132,130,-700,100,684,8379,1400,72,0.201,-8.8
10030,4324,932.2,132,130,-700,100,684,8379,1400,72,0.201,-8.8
10036,4265,932.4,132,130,-700,100,684,8378,1399,72,0.201,-8.9
10040,4207,932.6,132,130,-700,100,684,8378,1399,72,0.2,-8.9
10046,4149,932.8,132,130,-700,100,684,8378,1399,72,0.2,-8.9
10050,4090,932.9,132,130,-700,100,684,8378,1399,72,0.2,-8.9
10056,4032,933.1,132,130,-700,100,684,8378,1399,72,0.2,-8.9
10060,3974,933.3,131,130,-700,100,684,8378,1399,72,0.199,-8.9
10066,3915,933.5,131,130,-700,100,684,8378,1399,72,0.199,-8.9
10070,3857,933.7,131,130,-700,100,684,8378,1399,72,0.199,-8.9
10076,3799,933.9,131,130,-700,100,684,8378,1399,72,0.198,-8.9
10080,3740,934.0,131,130,-700,100,684,8378,1399,72,0.198,-8.9
10086,3682,934.2,131,130,-700,100,684,8377,1398,72,0.198,-8.9
10090,3624,934.4,131,130,-700,100,684,8377,1398,72,0.198,-9.0
10096,3565,934.6,130,130,-700,100,684,8377,1398,72,0.197,-9.0
10100,3507,934.8,130,130,-700,100,684,8377,1398,72,0.197,-9.0
10106,3449,934.9,130,130,-700,100,684,8377,1398,72,0.197,-9.0
10110,3390,935.1,130,130,-700,100,684,8377,1398,72,0.197,-9.0
10116,3332,935.3,130,130,-700,100,684,8377,1398,72,0.196,-9.0
10120,3274,935.5,130,130,-700,100,684,8377,1398,72,0.196,-9.0
10126,3215,935.7,130,130,-700,100,684,8377,1398,72,0.196,-9.0
10130,3157,935.9,130,130,-700,100,684,8377,1398,72,0.196,-9.0
10135,3105,936.0,127,127,-700,212,981,8376,1397,92,0.191,-9.2
10140,3046,936.2,118,119,-700,100,900,8376,1397,100,0.178,-9.9
10145,2988,936.3,109,110,-700,100,832,8376,1397,72,0.165,-10.7
10150,2930,936.5,100,101,-700,100,780,8376,1397,72,0.151,-11.7
10155,2871,936.6,91,92,-700,100,749,8376,1397,72,0.138,-12.9
10160,2813,936.7,85,86,-700,100,742,8376,1397,72,0.128,-13.9
10165,2755,936.9,85,85,-700,100,742,8376,1397,72,0.127,-13.9
10170,2696,937.0,84,85,-700,100,742,8376,1397,72,0.127,-13.9
10175,2638,937.1,84,85,-700,100,742,8376,1397,72,0.127,-14.0
10180,2580,937.2,84,85,-700,100,742,8376,1397,72,0.126,-14.0
10185,2521,937.3,84,85,-700,100,742,8375,1396,72,0.126,-14.0
10190,2463,937.4,84,85,-700,100,742,8375,1396,72,0.126,-14.1
10195,2405,937.6,83,85,-700,100,742,8375,1396,72,0.125,-14.1
10200,2346,937.7,83,85,-700,100,742,8375,1396,72,0.125,-14.1
10205,2288,937.8,83,85,-700,100,743,8375,1396,72,0.125,-14.2
10210,2230,937.9,83,84,-700,100,743,8375,1396,72,0.124,-14.2
10215,2171,938.0,83,84,-700,100,743,8375,1396,72,0.124,-14.2
10220,2130,938.1,67,69,0,179,2319,8375,1396,89,0.101,0.0
10225,2130,938.2,22,22,0,188,2118,8375,1396,132,0.032,0.0
936.4,86,87,-700,100,765,8639,1205,72,0.129,-13.7
10185,2677,936.5,86,87,-700,100,765,8639,1205,72,0.129,-13.7
10190,2618,936.7,85,87,-700,100,765,8639,1205,72,0.129,-13.7
10195,2560,936.8,85,86,-700,100,766,8639,1205,72,0.128,-13.8
10200,2502,936.9,85,86,-700,100,766,8639,1205,72,0.128,-13.8
10205,2443,937.0,85,86,-700,100,766,8639,1205,72,0.128,-13.8
10210,2385,937.1,85,86,-700,100,766,8639,1205,72,0.127,-13.9
10215,2327,937.2,84,86,-700,100,766,8638,1204,72,0.127,-13.9
10220,2268,937.4,84,86,-700,100,766,8638,1204,72,0.127,-13.9
10225,2210,937.5,84,86,-700,100,766,8638,1204,72,0.126,-14.0
10230,2152,937.6,84,86,-700,100,766,8638,1204,72,0.126,-14.0
10235,2128,937.7,55,57,0,181,2312,8638,1204,103,0.083,0.0
10240,2128,937.7,10,11,0,191,2166,8638,1204,134,0.016,0.0
