# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 188 lb
# Cruise Altitude: 37000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 12:05:28
# Original Data Points: 1380
# Sampled Data Points (5-sec intervals): 1380
# Time Range: 0 - 10210 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%)
0,2131,0.0,1,1,0,3863,156,10428,3340,0,0.001,0.0
5,2131,0.0,33,34,0,3727,182,10424,3336,2676,0.05,0.0
10,2131,0.1,65,66,0,3596,254,10421,3333,2635,0.097,0.0
15,2131,0.2,93,95,0,3479,361,10417,3329,2544,0.139,0.0
20,2253,0.3,97,99,1469,3453,861,10414,3326,2491,0.146,25.7
25,2375,0.5,98,99,1467,3444,861,10410,3322,2483,0.147,25.6
30,2497,0.6,98,99,1465,3434,861,10407,3319,2476,0.147,25.5
35,2620,0.7,98,99,1464,3425,860,10403,3315,2469,0.148,25.4
40,2741,0.9,98,99,1462,3415,860,10400,3312,2462,0.148,25.3
45,2863,1.0,98,99,1460,3406,859,10396,3308,2455,0.148,25.3
50,2985,1.2,99,99,1459,3396,859,10393,3305,2448,0.149,25.2
55,3106,1.3,99,99,1457,3387,859,10390,3302,2442,0.149,25.1
60,3228,1.4,99,99,1455,3377,858,10386,3298,2435,0.15,25.0
65,3349,1.6,99,99,1454,3368,858,10383,3295,2428,0.15,24.9
70,3490,1.7,109,108,1599,3324,799,10379,3291,2651,0.164,25.1
75,3624,1.9,109,108,1597,3313,799,10376,3288,2389,0.165,25.0
80,3768,2.0,127,126,1854,3252,758,10373,3285,2366,0.193,24.8
85,3934,2.2,150,148,2085,3159,773,10369,3281,2301,0.227,23.6
90,4115,2.5,171,169,2216,3072,847,10366,3278,2236,0.259,22.0
95,4303,2.7,190,187,2262,2993,952,10363,3275,2177,0.289,20.1
100,4490,3.0,204,200,2208,2926,1066,10360,3272,2125,0.31,18.2
105,4674,3.3,205,200,2201,2913,1066,10357,3269,2101,0.311,18.1
110,4857,3.6,205,200,2193,2900,1065,10354,3266,2092,0.312,18.0
115,5039,3.8,206,200,2186,2887,1065,10352,3264,2083,0.313,17.9
120,5221,4.1,207,200,2178,2875,1065,10349,3261,2073,0.315,17.8
125,5402,4.4,207,200,2171,2862,1065,10346,3258,2064,0.316,17.6
130,5582,4.7,208,200,2163,2849,1064,10343,3255,2055,0.317,17.5
135,5762,5.0,209,200,2156,2837,1064,10340,3252,2046,0.319,17.4
140,5942,5.3,209,200,2148,2824,1064,10337,3249,2037,0.32,17.3
145,6120,5.6,210,200,2141,2812,1064,10334,3246,2028,0.321,17.2
150,6298,5.9,211,200,2133,2799,1063,10332,3244,2019,0.322,17.0
155,6476,6.2,211,200,2125,2787,1063,10329,3241,2010,0.324,16.9
160,6652,6.5,212,200,2117,2775,1063,10326,3238,2001,0.325,16.8
165,6828,6.8,213,200,2110,2762,1063,10323,3235,1992,0.326,16.7
170,7004,7.1,213,200,2102,2750,1062,10321,3233,1984,0.327,16.6
175,7179,7.3,214,200,2094,2738,1062,10318,3230,1975,0.329,16.5
180,7353,7.6,215,200,2086,2726,1062,10315,3227,1966,0.33,16.3
185,7526,7.9,215,200,2078,2714,1062,10312,3224,1957,0.331,16.2
190,7699,8.2,216,200,2070,2701,1061,10310,3222,1949,0.333,16.1
195,7871,8.5,217,200,2062,2689,1061,10307,3219,1940,0.334,16.0
200,8042,8.8,217,200,2054,2677,1061,10304,3216,1931,0.335,15.9
205,8213,9.1,218,200,2046,2665,1061,10302,3214,1923,0.337,15.8
210,8383,9.5,219,200,2038,2654,1060,10299,3211,1914,0.338,15.7
215,8553,9.8,219,200,2029,2642,1060,10296,3208,1905,0.339,15.5
220,8721,10.1,220,200,2021,2630,1060,10294,3206,1897,0.34,15.4
225,8889,10.4,221,200,2013,2618,1060,10291,3203,1888,0.342,15.3
230,9057,10.7,221,200,2005,2606,1060,10288,3200,1880,0.343,15.2
236,9223,11.0,222,200,1996,2595,1059,10286,3198,1872,0.344,15.1
240,9389,11.3,223,200,1988,2583,1059,10283,3195,1863,0.346,15.0
245,9555,11.6,223,200,1980,2571,1059,10281,3193,1855,0.347,14.9
250,9719,11.9,224,200,1971,2560,1059,10278,3190,1846,0.348,14.8
255,9883,12.2,225,200,1963,2548,1058,10276,3188,1838,0.35,14.7
260,10046,12.5,225,200,1954,2537,1058,10273,3185,1830,0.351,14.5
266,10209,12.9,226,200,1946,2526,1058,10271,3183,1822,0.352,14.4
270,10370,13.2,227,200,1937,2514,1058,10268,3180,1814,0.354,14.3
276,10531,13.5,228,200,1929,2503,1057,10266,3178,1806,0.355,14.2
280,10692,13.8,228,200,1920,2492,1057,10263,3175,1797,0.356,14.1
286,10851,14.1,229,200,1912,2481,1057,10261,3173,1789,0.358,14.0
290,11010,14.4,230,200,1903,2470,1057,10258,3170,1781,0.359,13.9
296,11168,14.8,230,200,1895,2459,1056,10256,3168,1773,0.36,13.8
300,11326,15.1,231,200,1886,2448,1056,10253,3165,1765,0.361,13.7
306,11483,15.4,232,200,1877,2437,1056,10251,3163,1758,0.363,13.6
310,11639,15.7,232,200,1869,2426,1056,10248,3160,1750,0.364,13.5
316,11794,16.0,233,200,1860,2415,1055,10246,3158,1742,0.365,13.4
320,11948,16.4,234,200,1851,2404,1055,10243,3155,1734,0.367,13.3
326,12102,16.7,234,200,1843,2394,1055,10241,3153,1726,0.368,13.2
330,12255,17.0,235,200,1834,2383,1055,10239,3151,1719,0.369,13.1
336,12408,17.3,236,200,1825,2372,1054,10236,3148,1711,0.371,13.0
340,12559,17.7,236,200,1817,2362,1054,10234,3146,1703,0.372,12.9
346,12710,18.0,237,200,1808,2351,1054,10232,3144,1696,0.373,12.8
350,12861,18.3,238,200,1799,2341,1054,10229,3141,1688,0.375,12.7
356,13010,18.7,238,200,1790,2330,1053,10227,3139,1681,0.376,12.6
360,13159,19.0,239,200,1782,2320,1053,10225,3137,1673,0.377,12.5
366,13307,19.3,240,200,1773,2310,1053,10222,3134,1666,0.379,12.4
370,13454,19.7,240,200,1764,2300,1053,10220,3132,1659,0.38,12.3
376,13601,20.0,241,200,1755,2290,1052,10218,3130,1651,0.381,12.2
380,13747,20.3,242,200,1746,2279,1052,10215,3127,1644,0.383,12.1
386,13892,20.7,242,200,1738,2269,1052,10213,3125,1637,0.384,12.0
390,14036,21.0,243,200,1729,2259,1052,10211,3123,1630,0.385,11.9
396,14180,21.3,244,200,1720,2249,1051,10209,3121,1622,0.387,11.8
400,14323,21.7,244,200,1711,2240,1051,10206,3118,1615,0.388,11.7
406,14465,22.0,245,200,1702,2230,1051,10204,3116,1608,0.389,11.6
410,14606,22.4,246,200,1694,2220,1050,10202,3114,1601,0.39,11.5
416,14747,22.7,246,200,1685,2210,1050,10200,3112,1594,0.392,11.4
420,14887,23.0,247,200,1676,2201,1050,10197,3109,1587,0.393,11.4
426,15026,23.4,248,200,1667,2191,1050,10195,3107,1580,0.394,11.3
430,15165,23.7,248,200,1658,2182,1049,10193,3105,1574,0.396,11.2
436,15302,24.1,249,200,1650,2172,1049,10191,3103,1567,0.397,11.1
440,15439,24.4,250,200,1641,2163,1049,10189,3101,1560,0.398,11.0
446,15576,24.8,250,200,1632,2154,1049,10187,3099,1553,0.4,10.9
450,15711,25.1,251,200,1623,2144,1048,10184,3096,1547,0.401,10.8
455,15846,25.5,252,200,1614,2135,1048,10182,3094,1540,0.402,10.7
461,15980,25.8,252,200,1606,2126,1048,10180,3092,1533,0.404,10.6
466,16113,26.2,253,200,1597,2117,1048,10178,3090,1527,0.405,10.6
470,16246,26.5,254,200,1588,2108,1047,10176,3088,1520,0.406,10.5
476,16378,26.9,254,200,1579,2099,1047,10174,3086,1514,0.407,10.4
480,16509,27.2,255,200,1570,2090,1047,10172,3084,1507,0.409,10.3
485,16639,27.6,255,200,1562,2081,1047,10170,3082,1501,0.41,10.2
491,16769,27.9,256,200,1553,2072,1046,10168,3080,1494,0.411,10.1
496,16898,28.3,257,200,1544,2063,1046,10165,3077,1488,0.413,10.1
500,17026,28.6,257,200,1535,2055,1046,10163,3075,1482,0.414,10.0
506,17154,29.0,258,200,1527,2046,1046,10161,3073,1476,0.415,9.9
510,17281,29.4,259,200,1518,2037,1045,10159,3071,1469,0.416,9.8
516,17407,29.7,259,200,1509,2029,1045,10157,3069,1463,0.418,9.7
520,17532,30.1,260,200,1501,2020,1045,10155,3067,1457,0.419,9.7
526,17657,30.4,261,200,1492,2012,1045,10153,3065,1451,0.42,9.6
530,17781,30.8,261,200,1483,2004,1044,10151,3063,1445,0.422,9.5
536,17904,31.2,262,200,1475,1995,1044,10149,3061,1439,0.423,9.4
540,18026,31.5,262,200,1466,1987,1044,10147,3059,1433,0.424,9.3
546,18148,31.9,263,200,1459,1980,1044,10145,3057,1428,0.425,9.3
550,18269,32.3,264,200,1451,1973,1043,10143,3055,1422,0.426,9.2
556,18390,32.6,264,200,1444,1966,1043,10141,3053,1417,0.427,9.1
560,18510,33.0,265,200,1436,1959,1043,10139,3051,1412,0.429,9.1
566,18629,33.4,265,200,1429,1951,1043,10137,3049,1407,0.43,9.0
570,18748,33.7,266,200,1421,1945,1042,10135,3047,1402,0.431,8.9
576,18866,34.1,266,200,1414,1938,1042,10134,3046,1397,0.432,8.9
580,18983,34.5,267,200,1406,1931,1042,10132,3044,1392,0.433,8.8
586,19100,34.8,267,200,1399,1924,1042,10130,3042,1387,0.434,8.7
590,19216,35.2,268,200,1391,1917,1041,10128,3040,1382,0.435,8.7
596,19332,35.6,268,200,1384,1910,1041,10126,3038,1377,0.436,8.6
600,19447,36.0,269,200,1377,1903,1041,10124,3036,1372,0.437,8.5
606,19561,36.3,270,200,1369,1897,1041,10122,3034,1368,0.438,8.5
610,19675,36.7,270,200,1362,1890,1041,10120,3032,1363,0.439,8.4
616,19788,37.1,271,200,1355,1884,1040,10118,3030,1358,0.441,8.4
620,19901,37.5,271,200,1347,1877,1040,10116,3028,1353,0.442,8.3
626,20012,37.8,272,200,1340,1870,1040,10115,3027,1349,0.443,8.2
630,20124,38.2,272,200,1333,1864,1040,10113,3025,1344,0.444,8.2
636,20235,38.6,273,200,1326,1857,1039,10111,3023,1339,0.445,8.1
640,20345,39.0,273,200,1318,1851,1039,10109,3021,1335,0.446,8.1
646,20454,39.4,274,200,1311,1845,1039,10107,3019,1330,0.447,8.0
650,20563,39.7,274,200,1304,1838,1039,10105,3017,1325,0.448,7.9
656,20671,40.1,275,200,1297,1832,1038,10103,3015,1321,0.449,7.9
660,20779,40.5,275,200,1289,1826,1038,10102,3014,1316,0.45,7.8
666,20886,40.9,276,200,1282,1820,1038,10100,3012,1312,0.451,7.8
670,20993,41.3,276,200,1275,1814,1038,10098,3010,1308,0.452,7.7
676,21099,41.7,277,200,1268,1807,1038,10096,3008,1303,0.453,7.6
680,21204,42.0,277,200,1261,1801,1037,10094,3006,1299,0.454,7.6
686,21309,42.4,278,200,1254,1795,1037,10093,3005,1294,0.455,7.5
690,21413,42.8,278,200,1247,1789,1037,10091,3003,1290,0.457,7.5
696,21516,43.2,279,200,1240,1783,1037,10089,3001,1286,0.458,7.4
700,21619,43.6,279,200,1233,1777,1036,10087,2999,1281,0.459,7.4
706,21722,44.0,280,200,1226,1772,1036,10085,2997,1277,0.46,7.3
710,21823,44.4,280,200,1219,1766,1036,10084,2996,1273,0.461,7.3
716,21925,44.8,281,200,1212,1760,1036,10082,2994,1269,0.462,7.2
720,22025,45.1,281,200,1205,1754,1036,10080,2992,1265,0.463,7.1
726,22125,45.5,282,200,1198,1748,1035,10078,2990,1261,0.464,7.1
730,22225,45.9,282,200,1191,1743,1035,10077,2989,1256,0.465,7.0
736,22324,46.3,283,200,1184,1737,1035,10075,2987,1252,0.466,7.0
740,22422,46.7,283,200,1177,1731,1035,10073,2985,1248,0.467,6.9
746,22520,47.1,284,200,1171,1726,1034,10071,2983,1244,0.468,6.9
750,22617,47.5,284,200,1164,1720,1034,10070,2982,1240,0.469,6.8
756,22714,47.9,285,200,1157,1715,1034,10068,2980,1236,0.47,6.8
760,22810,48.3,285,200,1150,1709,1034,10066,2978,1232,0.471,6.7
766,22905,48.7,286,200,1144,1704,1034,10065,2977,1228,0.472,6.7
770,23000,49.1,286,200,1137,1699,1033,10063,2975,1225,0.473,6.6
776,23095,49.5,287,200,1130,1693,1033,10061,2973,1221,0.474,6.6
780,23189,49.9,287,200,1123,1688,1033,10059,2971,1217,0.475,6.5
786,23282,50.3,288,200,1117,1683,1033,10058,2970,1213,0.476,6.5
790,23375,50.7,288,200,1110,1677,1032,10056,2968,1209,0.477,6.4
796,23467,51.1,289,200,1104,1672,1032,10054,2966,1206,0.478,6.4
800,23558,51.5,289,200,1097,1667,1032,10053,2965,1202,0.479,6.3
806,23650,51.9,290,200,1091,1662,1032,10051,2963,1198,0.48,6.3
810,23740,52.3,290,200,1084,1657,1032,10049,2961,1194,0.481,6.2
816,23830,52.7,291,200,1078,1652,1031,10048,2960,1191,0.482,6.2
820,23920,53.1,291,200,1071,1647,1031,10046,2958,1187,0.483,6.1
826,24008,53.5,292,200,1065,1642,1031,10044,2956,1184,0.484,6.1
830,24097,53.9,292,200,1058,1637,1031,10043,2955,1180,0.485,6.0
836,24185,54.3,293,200,1052,1632,1030,10041,2953,1176,0.486,6.0
840,24272,54.7,293,200,1045,1627,1030,10040,2952,1173,0.486,6.0
846,24359,55.1,293,200,1039,1622,1030,10038,2950,1169,0.487,5.9
850,24445,55.5,294,200,1033,1617,1030,10036,2948,1166,0.488,5.9
856,24531,55.9,294,200,1026,1613,1030,10035,2947,1162,0.489,5.8
860,24616,56.4,295,200,1020,1608,1029,10033,2945,1159,0.49,5.8
866,24701,56.8,295,200,1014,1603,1029,10032,2944,1156,0.491,5.7
870,24785,57.2,296,200,1008,1598,1029,10030,2942,1152,0.492,5.7
876,24869,57.6,296,200,1001,1594,1029,10028,2940,1149,0.493,5.6
880,24952,58.0,297,200,995,1589,1029,10027,2939,1145,0.494,5.6
886,25034,58.4,297,200,989,1585,1028,10025,2937,1142,0.495,5.6
890,25117,58.8,297,200,983,1580,1028,10024,2936,1139,0.496,5.5
896,25198,59.2,298,200,977,1575,1028,10022,2934,1136,0.497,5.5
901,25279,59.7,298,200,971,1571,1028,10020,2932,1132,0.498,5.4
906,25360,60.1,299,200,965,1567,1028,10019,2931,1129,0.499,5.4
910,25440,60.5,299,200,959,1562,1027,10017,2929,1126,0.499,5.3
916,25520,60.9,300,200,952,1558,1027,10016,2928,1123,0.5,5.3
920,25599,61.3,300,200,947,1553,1027,10014,2926,1120,0.501,5.3
926,25677,61.7,300,200,941,1549,1027,10013,2925,1117,0.502,5.2
930,25755,62.2,301,200,935,1545,1026,10011,2923,1113,0.503,5.2
936,25833,62.6,301,200,929,1540,1026,10010,2922,1110,0.504,5.1
940,25910,63.0,302,200,924,1536,1026,10008,2920,1107,0.505,5.1
945,25987,63.4,302,200,918,1532,1026,10006,2918,1104,0.506,5.1
950,26063,63.8,303,200,912,1528,1025,10005,2917,1101,0.507,5.0
956,26139,64.2,303,200,906,1524,1025,10003,2915,1098,0.507,5.0
961,26214,64.7,303,200,901,1520,1025,10002,2914,1095,0.508,5.0
966,26289,65.1,304,200,895,1515,1025,10000,2912,1092,0.509,4.9
970,26363,65.5,304,200,889,1511,1024,9999,2911,1089,0.51,4.9
976,26437,65.9,305,200,884,1507,1024,9997,2909,1086,0.511,4.8
980,26510,66.4,305,200,878,1503,1024,9996,2908,1084,0.512,4.8
986,26583,66.8,305,200,872,1499,1024,9994,2906,1081,0.513,4.8
990,26656,67.2,306,200,867,1495,1024,9993,2905,1078,0.513,4.7
995,26728,67.6,306,200,861,1492,1023,9991,2903,1075,0.514,4.7
1000,26799,68.1,307,200,856,1488,1023,9990,2902,1072,0.515,4.7
1005,26870,68.5,307,200,850,1484,1023,9988,2900,1069,0.516,4.6
1011,26941,68.9,307,200,845,1480,1023,9987,2899,1067,0.517,4.6
1016,27011,69.3,308,200,839,1476,1023,9985,2897,1064,0.518,4.5
1020,27080,69.8,308,200,834,1472,1022,9984,2896,1061,0.518,4.5
1026,27150,70.2,309,200,828,1469,1022,9982,2894,1059,0.519,4.5
1030,27218,70.6,309,200,823,1465,1022,9981,2893,1056,0.52,4.4
1036,27287,71.1,309,200,817,1461,1022,9980,2892,1053,0.521,4.4
1040,27354,71.5,310,200,812,1458,1022,9978,2890,1051,0.522,4.4
1046,27422,71.9,310,200,806,1454,1022,9977,2889,1048,0.522,4.3
1050,27489,72.3,311,200,801,1450,1022,9975,2887,1045,0.523,4.3
1056,27555,72.8,311,200,796,1447,1021,9974,2886,1043,0.524,4.3
1060,27621,73.2,311,200,790,1443,1021,9972,2884,1040,0.525,4.2
1066,27687,73.6,312,200,785,1440,1021,9971,2883,1038,0.526,4.2
1070,27752,74.1,312,200,780,1436,1021,9969,2881,1035,0.526,4.2
1076,27817,74.5,312,200,775,1433,1021,9968,2880,1033,0.527,4.1
1080,27881,74.9,313,200,769,1429,1021,9967,2879,1030,0.528,4.1
1086,27945,75.4,313,200,764,1426,1021,9965,2877,1028,0.529,4.1
1090,28008,75.8,313,200,759,1422,1020,9964,2876,1025,0.53,4.0
1096,28071,76.2,314,200,754,1419,1020,9962,2874,1023,0.53,4.0
1100,28134,76.7,314,200,753,1416,1018,9961,2873,1020,0.53,4.0
1106,28197,77.1,313,199,751,1413,1015,9959,2871,1018,0.53,4.0
1110,28259,77.6,313,199,749,1410,1013,9958,2870,1016,0.53,4.0
1116,28322,78.0,313,199,747,1407,1011,9957,2869,1014,0.53,4.0
1120,28384,78.4,313,198,745,1404,1009,9955,2867,1011,0.53,4.0
1126,28446,78.9,313,198,744,1400,1007,9954,2866,1009,0.53,4.0
1130,28508,79.3,313,198,742,1397,1004,9952,2864,1007,0.53,4.0
1136,28569,79.7,313,197,740,1394,1002,9951,2863,1005,0.53,3.9
1140,28631,80.2,313,197,738,1391,1000,9950,2862,1003,0.53,3.9
1146,28692,80.6,313,197,736,1388,998,9948,2860,1000,0.53,3.9
1150,28754,81.0,313,197,734,1385,996,9947,2859,998,0.53,3.9
1156,28815,81.5,313,196,732,1382,994,9945,2857,996,0.53,3.9
1160,28876,81.9,312,196,731,1379,992,9944,2856,994,0.53,3.9
1166,28936,82.3,312,196,729,1376,990,9943,2855,992,0.53,3.9
1170,28997,82.8,312,195,727,1373,987,9941,2853,989,0.53,3.9
1176,29058,83.2,312,195,725,1370,985,9940,2852,987,0.53,3.9
1180,29118,83.6,312,195,723,1367,983,9939,2851,985,0.53,3.9
1186,29178,84.1,312,195,721,1364,981,9937,2849,983,0.53,3.9
1190,29238,84.5,312,194,719,1361,979,9936,2848,981,0.53,3.8
1196,29298,84.9,312,194,717,1358,977,9935,2847,979,0.53,3.8
1200,29357,85.4,312,194,715,1355,975,9933,2845,976,0.53,3.8
1206,29417,85.8,312,193,713,1352,973,9932,2844,974,0.53,3.8
1210,29476,86.2,312,193,711,1349,971,9930,2842,972,0.53,3.8
1216,29535,86.7,311,193,709,1346,969,9929,2841,970,0.53,3.8
1220,29594,87.1,311,193,707,1343,967,9928,2840,968,0.53,3.8
1226,29653,87.5,311,192,705,1340,966,9926,2838,966,0.53,3.8
1230,29712,88.0,311,192,703,1337,964,9925,2837,964,0.53,3.8
1236,29770,88.4,311,192,701,1334,962,9924,2836,962,0.53,3.8
1240,29829,88.8,311,192,699,1331,960,9922,2834,959,0.53,3.7
1246,29887,89.3,311,191,697,1329,958,9921,2833,957,0.53,3.7
1250,29945,89.7,311,191,695,1326,956,9920,2832,955,0.53,3.7
1256,30003,90.1,311,191,693,1323,954,9918,2830,953,0.53,3.7
1260,30060,90.6,311,190,691,1320,952,9917,2829,951,0.53,3.7
1266,30118,91.0,311,190,689,1317,950,9916,2828,949,0.53,3.7
1270,30175,91.4,311,190,687,1314,949,9914,2826,947,0.53,3.7
1276,30232,91.8,310,190,685,1311,947,9913,2825,945,0.53,3.7
1280,30289,92.3,310,189,683,1308,945,9912,2824,943,0.53,3.7
1286,30346,92.7,310,189,680,1305,943,9911,2823,941,0.53,3.7
1290,30403,93.1,310,189,678,1302,941,9909,2821,939,0.53,3.6
1296,30459,93.6,310,189,676,1300,940,9908,2820,937,0.53,3.6
1300,30515,94.0,310,188,674,1297,938,9907,2819,934,0.53,3.6
1306,30571,94.4,310,188,672,1294,936,9905,2817,932,0.53,3.6
1310,30627,94.9,310,188,670,1291,934,9904,2816,930,0.53,3.6
1316,30683,95.3,310,188,668,1288,933,9903,2815,928,0.53,3.6
1320,30739,95.7,310,187,666,1285,931,9901,2813,926,0.53,3.6
1326,30794,96.2,310,187,663,1283,929,9900,2812,924,0.53,3.6
1330,30849,96.6,310,187,661,1280,927,9899,2811,922,0.53,3.6
1336,30904,97.0,309,186,659,1277,926,9898,2810,920,0.53,3.6
1340,30959,97.4,309,186,657,1274,924,9896,2808,918,0.53,3.5
1346,31013,97.9,309,186,655,1271,922,9895,2807,916,0.53,3.5
1350,31068,98.3,309,186,653,1269,921,9894,2806,914,0.53,3.5
1356,31122,98.7,309,185,650,1266,919,9893,2805,912,0.53,3.5
1360,31176,99.2,309,185,648,1263,917,9891,2803,910,0.53,3.5
1366,31230,99.6,309,185,646,1260,916,9890,2802,908,0.53,3.5
1370,31284,100.0,309,185,644,1258,914,9889,2801,906,0.53,3.5
1376,31338,100.5,309,184,642,1255,913,9888,2800,904,0.53,3.5
1380,31391,100.9,309,184,640,1252,911,9886,2798,902,0.53,3.5
1386,31444,101.3,309,184,637,1250,909,9885,2797,901,0.53,3.4
1390,31497,101.7,309,184,635,1247,908,9884,2796,899,0.53,3.4
1396,31550,102.2,308,183,633,1244,906,9883,2795,897,0.53,3.4
1400,31603,102.6,308,183,631,1242,905,9881,2793,895,0.53,3.4
1406,31655,103.0,308,183,629,1239,903,9880,2792,893,0.53,3.4
1410,31707,103.4,308,183,626,1236,902,9879,2791,891,0.53,3.4
1416,31759,103.9,308,182,624,1234,900,9878,2790,889,0.53,3.4
1420,31811,104.3,308,182,622,1231,899,9876,2788,887,0.53,3.4
1426,31863,104.7,308,182,620,1228,897,9875,2787,885,0.53,3.4
1430,31915,105.2,308,182,618,1226,896,9874,2786,883,0.53,3.3
1436,31966,105.6,308,182,615,1223,894,9873,2785,881,0.53,3.3
1440,32017,106.0,308,181,613,1221,893,9871,2783,880,0.53,3.3
1446,32068,106.4,308,181,611,1218,891,9870,2782,878,0.53,3.3
1450,32119,106.9,308,181,609,1215,890,9869,2781,876,0.53,3.3
1456,32169,107.3,308,181,607,1213,889,9868,2780,874,0.53,3.3
1460,32220,107.7,307,180,604,1210,887,9867,2779,872,0.53,3.3
1466,32270,108.2,307,180,602,1208,886,9865,2777,870,0.53,3.3
1470,32320,108.6,307,180,600,1205,884,9864,2776,868,0.53,3.3
1476,32370,109.0,307,180,598,1203,883,9863,2775,867,0.53,3.2
1480,32420,109.4,307,179,595,1200,882,9862,2774,865,0.53,3.2
1486,32469,109.9,307,179,593,1198,880,9861,2773,863,0.53,3.2
1490,32519,110.3,307,179,591,1195,879,9859,2771,861,0.53,3.2
1496,32568,110.7,307,179,589,1193,878,9858,2770,859,0.53,3.2
1500,32617,111.1,307,179,587,1190,876,9857,2769,858,0.53,3.2
1506,32665,111.6,307,178,584,1188,875,9856,2768,856,0.53,3.2
1510,32714,112.0,307,178,582,1185,874,9855,2767,854,0.53,3.2
1516,32762,112.4,307,178,580,1183,872,9853,2765,852,0.53,3.2
1520,32811,112.8,307,178,578,1180,871,9852,2764,851,0.53,3.1
1526,32859,113.3,306,177,576,1178,870,9851,2763,849,0.53,3.1
1530,32907,113.7,306,177,573,1176,868,9850,2762,847,0.53,3.1
1536,32954,114.1,306,177,571,1173,867,9849,2761,845,0.53,3.1
1540,33002,114.5,306,177,569,1171,866,9848,2760,844,0.53,3.1
1546,33049,115.0,306,177,567,1168,865,9846,2758,842,0.53,3.1
1550,33096,115.4,306,176,565,1166,863,9845,2757,840,0.53,3.1
1556,33143,115.8,306,176,562,1164,862,9844,2756,838,0.53,3.1
1560,33190,116.2,306,176,560,1161,861,9843,2755,837,0.53,3.1
1566,33236,116.7,306,176,558,1159,860,9842,2754,835,0.53,3.0
1570,33283,117.1,306,176,556,1156,858,9841,2753,833,0.53,3.0
1576,33329,117.5,306,175,554,1154,857,9839,2751,832,0.53,3.0
1580,33375,117.9,306,175,551,1152,856,9838,2750,830,0.53,3.0
1586,33421,118.4,306,175,549,1149,855,9837,2749,828,0.53,3.0
1590,33467,118.8,306,175,547,1147,854,9836,2748,827,0.53,3.0
1596,33512,119.2,305,174,545,1145,853,9835,2747,825,0.53,3.0
1600,33557,119.6,305,174,543,1143,851,9834,2746,823,0.53,3.0
1606,33602,120.1,305,174,540,1140,850,9833,2745,822,0.53,3.0
1610,33647,120.5,305,174,538,1138,849,9831,2743,820,0.53,2.9
1616,33692,120.9,305,174,536,1136,848,9830,2742,818,0.53,2.9
1620,33737,121.3,305,173,534,1134,847,9829,2741,817,0.53,2.9
1626,33781,121.8,305,173,532,1131,846,9828,2740,815,0.53,2.9
1630,33825,122.2,305,173,530,1129,845,9827,2739,814,0.53,2.9
1636,33869,122.6,305,173,527,1127,844,9826,2738,812,0.53,2.9
1640,33913,123.0,305,173,525,1125,843,9825,2737,810,0.53,2.9
1646,33957,123.5,305,172,523,1122,842,9823,2735,809,0.53,2.9
1650,34000,123.9,305,172,521,1120,840,9822,2734,807,0.53,2.8
1656,34044,124.3,305,172,519,1118,839,9821,2733,806,0.53,2.8
1660,34087,124.7,305,172,517,1116,838,9820,2732,804,0.53,2.8
1666,34130,125.1,305,172,514,1114,837,9819,2731,802,0.53,2.8
1670,34172,125.6,304,172,512,1112,836,9818,2730,801,0.53,2.8
1676,34215,126.0,304,171,510,1109,835,9817,2729,799,0.53,2.8
1680,34257,126.4,304,171,508,1107,834,9816,2728,798,0.53,2.8
1686,34300,126.8,304,171,506,1105,833,9815,2727,796,0.53,2.8
1690,34342,127.3,304,171,504,1103,832,9813,2725,795,0.53,2.8
1696,34383,127.7,304,171,502,1101,831,9812,2724,793,0.53,2.7
1700,34425,128.1,304,170,500,1099,830,9811,2723,792,0.53,2.7
1706,34467,128.5,304,170,497,1097,829,9810,2722,790,0.53,2.7
1710,34508,129.0,304,170,495,1095,828,9809,2721,789,0.53,2.7
1716,34549,129.4,304,170,492,1093,828,9808,2720,787,0.53,2.7
1720,34590,129.8,304,170,490,1090,827,9807,2719,786,0.53,2.7
1726,34631,130.2,304,170,488,1088,826,9806,2718,784,0.53,2.7
1730,34671,130.6,304,169,486,1086,825,9805,2717,783,0.53,2.7
1736,34712,131.1,304,169,484,1084,824,9804,2716,781,0.53,2.7
1740,34752,131.5,304,169,482,1082,823,9803,2715,780,0.53,2.6
1746,34792,131.9,304,169,480,1080,822,9801,2713,778,0.53,2.6
1750,34832,132.3,304,169,478,1078,821,9800,2712,777,0.53,2.6
1756,34872,132.8,304,168,476,1076,820,9799,2711,776,0.53,2.6
1760,34911,133.2,304,168,474,1074,820,9798,2710,774,0.53,2.6
1766,34951,133.6,304,168,472,1072,819,9797,2709,773,0.53,2.6
1770,34990,134.0,304,168,470,1070,818,9796,2708,771,0.53,2.6
1776,35029,134.4,304,168,468,1068,817,9795,2707,770,0.53,2.6
1780,35068,134.9,304,168,466,1066,816,9794,2706,768,0.53,2.6
1786,35107,135.3,304,167,464,1064,815,9793,2705,767,0.53,2.5
1790,35145,135.7,304,167,462,1063,814,9792,2704,766,0.53,2.5
