aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts
C208B,Tamarack,0,0,10000,0.49,600,,,,,
C208B,Tamarack,0,0,10000,0.49,900,,,,,
C208B,Tamarack,0,0,10000,0.49,1200,,,,,
C208B,Tamarack,0,0,10000,0.49,1500,,,,,
C208B,Tamarack,0,0,10000,0.49,1800,,,,,
C208B,Tamarack,0,0,10000,0.49,2100,,,,,
C208B,Tamarack,0,0,10000,0.49,2400,,,,,
C208B,Tamarack,0,0,10000,0.48,0,,,,,
C208B,Tamarack,0,0,10000,0.48,300,,,,,
C208B,Tamarack,0,0,10000,0.48,600,,,,,
C208B,Tamarack,0,0,10000,0.48,900,,,,,
C208B,Tamarack,0,0,10000,0.48,1200,,,,,
C208B,Tamarack,0,0,10000,0.48,1500,,,,,
C208B,Tamarack,0,0,10000,0.48,1800,,,,,
C208B,Tamarack,0,0,10000,0.48,2100,,,,,
C208B,Tamarack,0,0,10000,0.48,2400,,,,,
