aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
CJ,Flatwing,0,-10,10000,0.67,211,100,600,False,3440,10051,ok,,866.0,232,2740,9998,227.51028922731246,200.0,9998,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.67,422,100,600,False,3440,10262,ok,,861.0,231,2740,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.67,633,100,600,False,3367,10400,ok,,834.0,223,2667,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.67,844,100,600,False,3156,10400,ok,,765.0,205,2456,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.67,1056,100,600,False,2944,10400,ok,,696.0,187,2244,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.67,1267,100,600,False,2733,10400,ok,,628.0,169,2033,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.67,1478,100,600,False,2522,10400,ok,,560.0,151,1822,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.67,1689,100,600,False,2311,10400,ok,,492.0,133,1611,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.67,1900,100,600,False,2100,10400,ok,,425.0,115,1400,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.66,0,100,600,False,3440,9840,ok,,870.0,233,2740,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.66,211,100,600,False,3440,10051,ok,,866.0,232,2740,9998,227.51028922731246,200.0,9998,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.66,422,100,600,False,3440,10262,ok,,861.0,231,2740,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.66,633,100,600,False,3367,10400,ok,,834.0,223,2667,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.66,844,100,600,False,3156,10400,ok,,765.0,205,2456,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.66,1056,100,600,False,2944,10400,ok,,696.0,187,2244,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.66,1267,100,600,False,2733,10400,ok,,628.0,169,2033,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.66,1478,100,600,False,2522,10400,ok,,560.0,151,1822,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.66,1689,100,600,False,2311,10400,ok,,492.0,133,1611,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.66,1900,100,600,False,2100,10400,ok,,425.0,115,1400,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.65,0,100,600,False,3440,9840,ok,,870.0,233,2740,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.65,211,100,600,False,3440,10051,ok,,866.0,232,2740,9998,227.51028922731246,200.0,9998,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.65,422,100,600,False,3440,10262,ok,,861.0,231,2740,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.65,633,100,600,False,3367,10400,ok,,834.0,223,2667,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.65,844,100,600,False,3156,10400,ok,,765.0,205,2456,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.65,1056,100,600,False,2944,10400,ok,,696.0,187,2244,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.65,1267,100,600,False,2733,10400,ok,,628.0,169,2033,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.65,1478,100,600,False,2522,10400,ok,,560.0,151,1822,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.65,1689,100,600,False,2311,10400,ok,,492.0,133,1611,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.65,1900,100,600,False,2100,10400,ok,,425.0,115,1400,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.64,0,100,600,False,3440,9840,ok,,870.0,233,2740,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.64,211,100,600,False,3440,10051,ok,,866.0,232,2740,9998,227.51028922731246,200.0,9998,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.64,422,100,600,False,3440,10262,ok,,861.0,231,2740,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.64,633,100,600,False,3367,10400,ok,,834.0,223,2667,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.64,844,100,600,False,3156,10400,ok,,765.0,205,2456,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.64,1056,100,600,False,2944,10400,ok,,696.0,187,2244,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.64,1267,100,600,False,2733,10400,ok,,628.0,169,2033,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.64,1478,100,600,False,2522,10400,ok,,560.0,151,1822,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.64,1689,100,600,False,2311,10400,ok,,492.0,133,1611,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.64,1900,100,600,False,2100,10400,ok,,425.0,115,1400,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.63,0,100,600,False,3440,9840,ok,,870.0,233,2740,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.63,211,100,600,False,3440,10051,ok,,866.0,232,2740,9998,227.51028922731246,200.0,9998,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.63,422,100,600,False,3440,10262,ok,,861.0,231,2740,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.63,633,100,600,False,3367,10400,ok,,834.0,223,2667,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.63,844,100,600,False,3156,10400,ok,,765.0,205,2456,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.63,1056,100,600,False,2944,10400,ok,,696.0,187,2244,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.63,1267,100,600,False,2733,10400,ok,,628.0,169,2033,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.63,1478,100,600,False,2522,10400,ok,,560.0,151,1822,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.63,1689,100,600,False,2311,10400,ok,,492.0,133,1611,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.63,1900,100,600,False,2100,10400,ok,,425.0,115,1400,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.62,0,100,600,False,3440,9840,ok,,870.0,233,2740,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.62,211,100,600,False,3440,10051,ok,,866.0,232,2740,9998,227.51028922731246,200.0,9998,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.62,422,100,600,False,3440,10262,ok,,861.0,231,2740,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.62,633,100,600,False,3367,10400,ok,,834.0,223,2667,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.62,844,100,600,False,3156,10400,ok,,765.0,205,2456,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.62,1056,100,600,False,2944,10400,ok,,696.0,187,2244,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.62,1267,100,600,False,2733,10400,ok,,628.0,169,2033,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.62,1478,100,600,False,2522,10400,ok,,560.0,151,1822,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.62,1689,100,600,False,2311,10400,ok,,492.0,133,1611,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,-10,10000,0.62,1900,100,600,False,2100,10400,ok,,425.0,115,1400,10000,227.51028922731246,200.0,10000,False,0.3548914171619847,True,700
CJ,Flatwing,0,0,10000,0.7,0,100,600,False,3440,9840,ok,,887.0,234,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.7,211,100,600,False,3440,10051,ok,,882.0,232,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.7,422,100,600,False,3440,10262,ok,,878.0,231,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.7,633,100,600,False,3367,10400,ok,,850.0,224,2667,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.7,844,100,600,False,3156,10400,ok,,779.0,205,2456,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.7,1056,100,600,False,2944,10400,ok,,709.0,187,2244,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.7,1267,100,600,False,2733,10400,ok,,639.0,169,2033,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.7,1478,100,600,False,2522,10400,ok,,570.0,151,1822,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.7,1689,100,600,False,2311,10400,ok,,501.0,133,1611,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.7,1900,100,600,False,2100,10400,ok,,433.0,115,1400,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.69,0,100,600,False,3440,9840,ok,,887.0,234,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.69,211,100,600,False,3440,10051,ok,,882.0,232,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.69,422,100,600,False,3440,10262,ok,,878.0,231,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.69,633,100,600,False,3367,10400,ok,,850.0,224,2667,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.69,844,100,600,False,3156,10400,ok,,779.0,205,2456,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.69,1056,100,600,False,2944,10400,ok,,709.0,187,2244,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.69,1267,100,600,False,2733,10400,ok,,639.0,169,2033,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.69,1478,100,600,False,2522,10400,ok,,570.0,151,1822,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.69,1689,100,600,False,2311,10400,ok,,501.0,133,1611,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.69,1900,100,600,False,2100,10400,ok,,433.0,115,1400,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.68,0,100,600,False,3440,9840,ok,,887.0,234,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.68,211,100,600,False,3440,10051,ok,,882.0,232,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.68,422,100,600,False,3440,10262,ok,,878.0,231,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.68,633,100,600,False,3367,10400,ok,,850.0,224,2667,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.68,844,100,600,False,3156,10400,ok,,779.0,205,2456,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.68,1056,100,600,False,2944,10400,ok,,709.0,187,2244,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.68,1267,100,600,False,2733,10400,ok,,639.0,169,2033,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.68,1478,100,600,False,2522,10400,ok,,570.0,151,1822,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.68,1689,100,600,False,2311,10400,ok,,501.0,133,1611,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.68,1900,100,600,False,2100,10400,ok,,433.0,115,1400,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.67,0,100,600,False,3440,9840,ok,,887.0,234,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.67,211,100,600,False,3440,10051,ok,,882.0,232,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.67,422,100,600,False,3440,10262,ok,,878.0,231,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.67,633,100,600,False,3367,10400,ok,,850.0,224,2667,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.67,844,100,600,False,3156,10400,ok,,779.0,205,2456,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.67,1056,100,600,False,2944,10400,ok,,709.0,187,2244,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.67,1267,100,600,False,2733,10400,ok,,639.0,169,2033,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.67,1478,100,600,False,2522,10400,ok,,570.0,151,1822,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.67,1689,100,600,False,2311,10400,ok,,501.0,133,1611,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.67,1900,100,600,False,2100,10400,ok,,433.0,115,1400,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.66,0,100,600,False,3440,9840,ok,,887.0,234,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.66,211,100,600,False,3440,10051,ok,,882.0,232,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.66,422,100,600,False,3440,10262,ok,,878.0,231,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.66,633,100,600,False,3367,10400,ok,,850.0,224,2667,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.66,844,100,600,False,3156,10400,ok,,779.0,205,2456,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.66,1056,100,600,False,2944,10400,ok,,709.0,187,2244,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.66,1267,100,600,False,2733,10400,ok,,639.0,169,2033,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.66,1478,100,600,False,2522,10400,ok,,570.0,151,1822,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.66,1689,100,600,False,2311,10400,ok,,501.0,133,1611,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.66,1900,100,600,False,2100,10400,ok,,433.0,115,1400,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.65,0,100,600,False,3440,9840,ok,,887.0,234,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.65,211,100,600,False,3440,10051,ok,,882.0,232,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.65,422,100,600,False,3440,10262,ok,,878.0,231,2740,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.65,633,100,600,False,3367,10400,ok,,850.0,224,2667,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
CJ,Flatwing,0,0,10000,0.65,844,100,600,False,3156,10400,ok,,779.0,205,2456,10000,231.6217762251934,200.0,10000,False,0.36288703475160106,True,700
